[1] ['1', '1', '4'] -> 1 / (1 - 4) mod 73
[14044] ['8', '19', '43'] -> 8 / (19 - 43) mod 73
[14045] ['8', '19', '46'] -> (19 - 46) / 8 mod 73
[14046] ['8', '19', '52'] -> (52 / 8) - 19 mod 73
[14047] ['8', '19', '59'] -> 59 - (8 / 19) mod 73
[14048] ['8', '19', '61'] -> 8 - (61 / 19) mod 73
[14049] ['8', '19', '62'] -> (8 / 19) + 62 mod 73
[14050] ['8', '19', '64'] -> 64 / (19 + 8) mod 73
[14051] ['8', '19', '67'] -> (19 * 67) - 8 mod 73
[14052] ['8', '19', '68'] -> 8 / (68 - 19) mod 73
[14053] ['1', '35', '68'] -> (1 - 35) * 68 mod 73
[14054] ['8', '19', '72'] -> 72 - (19 / 8) mod 73
[14055] ['8', '20', '21'] -> 20 / (21 - 8) mod 73
[14056] ['8', '20', '23'] -> (23 - 20) * 8 mod 73
[14057] ['8', '20', '26'] -> (20 + 26) / 8 mod 73
[14058] ['8', '20', '30'] -> (20 * 30) + 8 mod 73
[14059] ['8', '20', '32'] -> (32 / 8) + 20 mod 73
[14060] ['8', '20', '34'] -> (34 + 8) / 20 mod 73
[14061] ['8', '20', '38'] -> 38 - (20 * 8) mod 73
[14062] ['8', '20', '40'] -> (8 / 40) - 20 mod 73
[14063] ['8', '20', '41'] -> 20 - (41 / 8) mod 73
[14064] ['1', '4', '66'] -> 1 / (4 + 66) mod 73
[14065] ['1', '35', '71'] -> 1 - (71 / 35) mod 73
[14066] ['8', '20', '42'] -> (42 * 8) - 20 mod 73
[14067] ['8', '20', '43'] -> 8 - (20 * 43) mod 73
[14068] ['8', '20', '45'] -> 8 - (45 / 20) mod 73
[14069] ['8', '20', '47'] -> (20 - 47) / 8 mod 73
[14070] ['8', '20', '50'] -> (50 - 8) / 20 mod 73
[14071] ['8', '20', '58'] -> (20 / 8) + 58 mod 73
[14072] ['8', '20', '62'] -> (20 + 8) / 62 mod 73
[14073] ['8', '20', '64'] -> (8 / 20) - 64 mod 73
[14074] ['8', '20', '66'] -> (66 - 20) / 8 mod 73
[14075] ['8', '21', '25'] -> (21 + 25) / 8 mod 73
[14076] ['1', '36', '36'] -> 36 / (1 - 36) mod 73
[14077] ['8', '21', '26'] -> (21 + 8) * 26 mod 73
[14078] ['8', '21', '28'] -> 8 / (21 + 28) mod 73
[14079] ['8', '21', '29'] -> 8 - (29 / 21) mod 73
[14080] ['8', '21', '31'] -> (8 / 31) - 21 mod 73
[14081] ['8', '21', '32'] -> (8 / 21) - 32 mod 73
[14082] ['8', '21', '33'] -> (33 * 8) - 21 mod 73
[14083] ['8', '21', '41'] -> (8 / 21) + 41 mod 73
[14084] ['8', '21', '45'] -> 8 / (21 - 45) mod 73
[14085] ['8', '21', '48'] -> (21 - 48) / 8 mod 73
[14086] ['8', '21', '49'] -> 21 - (49 / 8) mod 73
[14087] ['1', '36', '41'] -> (36 - 1) / 41 mod 73
[14088] ['8', '21', '54'] -> 54 - (21 / 8) mod 73
[14089] ['8', '21', '55'] -> (21 + 55) * 8 mod 73
[14090] ['8', '21', '70'] -> 8 / (70 - 21) mod 73
[14091] ['8', '22', '26'] -> 8 - (22 / 26) mod 73
[14092] ['8', '22', '27'] -> 8 / (22 + 27) mod 73
[14093] ['8', '22', '28'] -> (22 * 28) - 8 mod 73
[14094] ['8', '22', '33'] -> (22 - 8) * 33 mod 73
[14095] ['8', '22', '40'] -> (8 - 22) * 40 mod 73
[14096] ['8', '22', '42'] -> (8 - 22) / 42 mod 73
[14097] ['8', '22', '44'] -> 44 / (22 - 8) mod 73
[14098] ['1', '36', '47'] -> (1 / 36) - 47 mod 73
[14099] ['8', '22', '45'] -> 45 - (22 / 8) mod 73
[14100] ['8', '22', '46'] -> 8 / (22 - 46) mod 73
[14101] ['8', '22', '49'] -> (22 - 49) / 8 mod 73
[14102] ['8', '22', '55'] -> (55 * 8) + 22 mod 73
[14103] ['8', '22', '57'] -> 22 - (57 / 8) mod 73
[14104] ['8', '22', '59'] -> 8 - (22 * 59) mod 73
[14105] ['8', '22', '64'] -> (8 - 64) / 22 mod 73
[14106] ['8', '22', '68'] -> (68 - 22) / 8 mod 73
[14107] ['8', '22', '69'] -> 22 - (8 / 69) mod 73
[14108] ['8', '22', '71'] -> 8 / (71 - 22) mod 73
[14109] ['1', '36', '49'] -> (1 - 49) * 36 mod 73
[14110] ['8', '22', '72'] -> 22 / (72 + 8) mod 73
[14111] ['8', '23', '23'] -> (23 + 23) / 8 mod 73
[14112] ['8', '23', '28'] -> (23 - 8) / 28 mod 73
[14113] ['8', '23', '30'] -> (8 / 23) + 30 mod 73
[14114] ['8', '23', '33'] -> (33 + 8) / 23 mod 73
[14115] ['8', '23', '40'] -> (8 - 40) / 23 mod 73
[14116] ['8', '23', '43'] -> (8 / 23) - 43 mod 73
[14117] ['8', '23', '45'] -> (8 - 23) / 45 mod 73
[14118] ['8', '23', '50'] -> (23 - 50) / 8 mod 73
[14119] ['8', '23', '59'] -> (23 * 8) + 59 mod 73
[14120] ['1', '36', '54'] -> (36 / 54) - 1 mod 73
[14121] ['8', '23', '60'] -> (23 - 8) * 60 mod 73
[14122] ['8', '23', '63'] -> (63 - 8) * 23 mod 73
[14123] ['8', '23', '67'] -> 8 - (23 / 67) mod 73
[14124] ['8', '23', '68'] -> 68 / (23 - 8) mod 73
[14125] ['8', '23', '70'] -> 8 - (70 / 23) mod 73
[14126] ['8', '23', '72'] -> 8 / (72 - 23) mod 73
[14127] ['8', '24', '57'] -> (57 + 8) / 24 mod 73
[14128] ['8', '24', '61'] -> (8 / 61) - 24 mod 73
[14129] ['8', '25', '27'] -> (27 / 8) - 25 mod 73
[14130] ['8', '25', '36'] -> 36 - (8 / 25) mod 73
[14131] ['1', '36', '57'] -> (36 - 1) * 57 mod 73
[14132] ['8', '25', '38'] -> 8 - (38 / 25) mod 73
[14133] ['8', '25', '44'] -> (44 - 8) * 25 mod 73
[14134] ['8', '25', '45'] -> (8 - 45) * 25 mod 73
[14135] ['8', '25', '47'] -> (25 + 8) / 47 mod 73
[14136] ['8', '25', '48'] -> (25 * 48) - 8 mod 73
[14137] ['8', '25', '52'] -> (25 - 52) / 8 mod 73
[14138] ['8', '25', '61'] -> (8 / 25) - 61 mod 73
[14139] ['8', '25', '62'] -> 62 / (25 + 8) mod 73
[14140] ['8', '25', '71'] -> (71 - 25) / 8 mod 73
[14141] ['8', '26', '32'] -> (32 + 8) / 26 mod 73
[14142] ['1', '36', '67'] -> 36 - (1 / 67) mod 73
[14143] ['8', '26', '34'] -> (26 / 8) - 34 mod 73
[14144] ['8', '26', '37'] -> (37 - 8) * 26 mod 73
[14145] ['8', '26', '38'] -> (26 * 8) - 38 mod 73
[14146] ['8', '26', '39'] -> (26 / 8) + 39 mod 73
[14147] ['8', '26', '41'] -> (8 - 41) / 26 mod 73
[14148] ['8', '26', '48'] -> (48 - 8) / 26 mod 73
[14149] ['8', '26', '52'] -> (8 - 52) * 26 mod 73
[14150] ['8', '26', '53'] -> (26 - 53) / 8 mod 73
[14151] ['8', '26', '54'] -> (8 - 26) / 54 mod 73
[14152] ['8', '26', '55'] -> 26 - (55 * 8) mod 73
[14153] ['1', '37', '38'] -> (37 - 1) / 38 mod 73
[14154] ['8', '26', '57'] -> (57 / 8) + 26 mod 73
[14155] ['8', '26', '60'] -> 26 / (60 + 8) mod 73
[14156] ['8', '26', '61'] -> (61 * 8) - 26 mod 73
[14157] ['8', '26', '68'] -> (26 * 68) + 8 mod 73
[14158] ['8', '26', '69'] -> (8 / 69) + 26 mod 73
[14159] ['8', '26', '72'] -> (72 - 26) / 8 mod 73
[14160] ['8', '27', '32'] -> (27 - 8) * 32 mod 73
[14161] ['8', '27', '37'] -> 37 / (27 + 8) mod 73
[14162] ['8', '27', '48'] -> (27 / 8) + 48 mod 73
[14163] ['8', '27', '51'] -> 8 / (27 - 51) mod 73
[14164] ['1', '37', '39'] -> 37 / (1 - 39) mod 73
[14165] ['8', '27', '54'] -> (27 - 54) / 8 mod 73
[14166] ['8', '27', '55'] -> 55 / (8 - 27) mod 73
[14167] ['8', '27', '56'] -> (56 + 8) / 27 mod 73
[14168] ['8', '27', '66'] -> (8 / 66) - 27 mod 73
[14169] ['8', '28', '28'] -> (8 - 28) * 28 mod 73
[14170] ['8', '28', '32'] -> 28 - (32 / 8) mod 73
[14171] ['8', '28', '36'] -> (36 * 8) + 28 mod 73
[14172] ['8', '28', '37'] -> 28 - (37 * 8) mod 73
[14173] ['8', '28', '38'] -> (28 + 8) / 38 mod 73
[14174] ['8', '28', '41'] -> (41 / 8) + 28 mod 73
[14175] ['1', '4', '68'] -> (1 - 68) * 4 mod 73
[14176] ['1', '37', '40'] -> 1 / (37 - 40) mod 73
[14177] ['8', '28', '42'] -> 42 / (28 - 8) mod 73
[14178] ['8', '28', '43'] -> (43 * 8) - 28 mod 73
[14179] ['8', '28', '48'] -> (28 + 48) * 8 mod 73
[14180] ['8', '28', '51'] -> (51 / 8) - 28 mod 73
[14181] ['8', '28', '52'] -> 8 / (28 - 52) mod 73
[14182] ['8', '28', '53'] -> 8 - (28 / 53) mod 73
[14183] ['8', '28', '57'] -> (28 / 8) + 57 mod 73
[14184] ['8', '28', '62'] -> 8 - (28 * 62) mod 73
[14185] ['8', '28', '63'] -> 8 - (63 / 28) mod 73
[14186] ['8', '28', '64'] -> 64 - (28 / 8) mod 73
[14187] ['1', '37', '45'] -> 37 - (1 / 45) mod 73
[14188] ['8', '28', '70'] -> 28 / (70 - 8) mod 73
[14189] ['8', '28', '71'] -> (8 / 71) + 28 mod 73
[14190] ['8', '29', '31'] -> (31 + 8) / 29 mod 73
[14191] ['8', '29', '32'] -> (32 - 29) * 8 mod 73
[14192] ['8', '29', '33'] -> (33 / 8) + 29 mod 73
[14193] ['8', '29', '35'] -> (29 + 8) / 35 mod 73
[14194] ['8', '29', '37'] -> 37 - (29 * 8) mod 73
[14195] ['8', '29', '40'] -> 29 - (40 / 8) mod 73
[14196] ['8', '29', '42'] -> (8 - 42) / 29 mod 73
[14197] ['8', '29', '48'] -> (29 + 8) * 48 mod 73
[14198] ['1', '37', '47'] -> (1 + 47) * 37 mod 73
[14199] ['8', '29', '56'] -> (29 - 56) / 8 mod 73
[14200] ['8', '29', '57'] -> 57 - (8 / 29) mod 73
[14201] ['8', '29', '63'] -> (8 - 29) / 63 mod 73
[14202] ['8', '29', '64'] -> (8 / 29) + 64 mod 73
[14203] ['8', '29', '67'] -> 29 / (67 - 8) mod 73
[14204] ['8', '30', '31'] -> 8 - (31 / 30) mod 73
[14205] ['8', '30', '32'] -> (30 + 8) / 32 mod 73
[14206] ['8', '30', '33'] -> (33 - 30) * 8 mod 73
[14207] ['8', '30', '34'] -> 34 - (8 / 30) mod 73
[14208] ['8', '30', '36'] -> 36 / (30 + 8) mod 73
[14209] ['1', '37', '50'] -> (37 * 50) - 1 mod 73
[14210] ['8', '30', '40'] -> (30 * 40) - 8 mod 73
[14211] ['8', '30', '45'] -> 45 - (30 * 8) mod 73
[14212] ['8', '30', '50'] -> 30 - (8 / 50) mod 73
[14213] ['8', '30', '51'] -> (8 - 51) * 30 mod 73
[14214] ['8', '30', '52'] -> (8 - 30) * 52 mod 73
[14215] ['8', '30', '53'] -> 8 - (30 * 53) mod 73
[14216] ['8', '30', '55'] -> (55 + 8) / 30 mod 73
[14217] ['8', '30', '56'] -> 56 / (8 - 30) mod 73
[14218] ['8', '30', '57'] -> (30 - 57) / 8 mod 73
[14219] ['8', '30', '64'] -> 30 / (64 - 8) mod 73
[14220] ['1', '37', '51'] -> (1 / 37) - 51 mod 73
[14221] ['8', '30', '67'] -> (67 / 8) - 30 mod 73
[14222] ['8', '30', '70'] -> (30 * 8) - 70 mod 73
[14223] ['8', '31', '37'] -> 37 - (31 / 8) mod 73
[14224] ['8', '31', '41'] -> 41 / (31 - 8) mod 73
[14225] ['8', '31', '51'] -> (8 / 51) + 31 mod 73
[14226] ['8', '31', '52'] -> (8 / 31) + 52 mod 73
[14227] ['8', '31', '53'] -> 53 - (31 * 8) mod 73
[14228] ['8', '31', '54'] -> (54 + 8) * 31 mod 73
[14229] ['8', '31', '60'] -> 60 / (31 + 8) mod 73
[14230] ['8', '31', '61'] -> 31 / (61 - 8) mod 73
[14231] ['1', '38', '38'] -> (1 - 38) / 38 mod 73
[14232] ['8', '31', '62'] -> (31 / 8) - 62 mod 73
[14233] ['8', '31', '67'] -> (8 - 67) / 31 mod 73
[14234] ['8', '31', '70'] -> (70 - 8) * 31 mod 73
[14235] ['8', '32', '36'] -> 8 - (32 * 36) mod 73
[14236] ['8', '32', '37'] -> (32 * 37) + 8 mod 73
[14237] ['8', '32', '43'] -> (8 - 43) / 32 mod 73
[14238] ['8', '32', '44'] -> (32 + 44) * 8 mod 73
[14239] ['8', '32', '46'] -> (46 - 8) / 32 mod 73
[14240] ['8', '32', '53'] -> (32 / 8) - 53 mod 73
[14241] ['8', '32', '56'] -> 8 / (32 - 56) mod 73
[14242] ['1', '38', '42'] -> 38 / (1 - 42) mod 73
[14243] ['8', '32', '58'] -> 32 / (58 - 8) mod 73
[14244] ['8', '32', '60'] -> (32 * 8) + 60 mod 73
[14245] ['8', '32', '62'] -> (8 - 62) * 32 mod 73
[14246] ['8', '32', '65'] -> 65 / (32 - 8) mod 73
[14247] ['8', '32', '71'] -> 8 - (32 / 71) mod 73
[14248] ['8', '33', '35'] -> 35 / (33 + 8) mod 73
[14249] ['8', '33', '37'] -> (8 - 33) * 37 mod 73
[14250] ['8', '33', '44'] -> (33 / 8) - 44 mod 73
[14251] ['8', '33', '52'] -> (33 * 8) + 52 mod 73
[14252] ['8', '33', '53'] -> 53 - (8 / 33) mod 73
[14253] ['1', '38', '47'] -> 38 - (1 / 47) mod 73
[14254] ['8', '33', '55'] -> 33 / (55 - 8) mod 73
[14255] ['8', '33', '60'] -> (33 - 60) / 8 mod 73
[14256] ['8', '33', '64'] -> (8 / 64) + 33 mod 73
[14257] ['8', '33', '67'] -> (8 - 67) * 33 mod 73
[14258] ['8', '33', '68'] -> (8 / 33) + 68 mod 73
[14259] ['8', '33', '69'] -> 69 - (33 * 8) mod 73
[14260] ['8', '33', '70'] -> (70 - 8) / 33 mod 73
[14261] ['8', '34', '35'] -> (34 / 8) - 35 mod 73
[14262] ['8', '34', '36'] -> 34 / (36 + 8) mod 73
[14263] ['8', '34', '38'] -> (34 / 8) + 38 mod 73
[14264] ['1', '38', '48'] -> (38 - 1) * 48 mod 73
[14265] ['8', '34', '43'] -> (8 / 43) + 34 mod 73
[14266] ['8', '34', '53'] -> (8 / 53) - 34 mod 73
[14267] ['8', '34', '56'] -> 34 - (56 * 8) mod 73
[14268] ['8', '34', '58'] -> 8 / (34 - 58) mod 73
[14269] ['8', '34', '59'] -> 59 / (34 + 8) mod 73
[14270] ['8', '34', '61'] -> (34 - 61) / 8 mod 73
[14271] ['8', '34', '62'] -> (62 * 8) - 34 mod 73
[14272] ['8', '34', '70'] -> (70 + 8) * 34 mod 73
[14273] ['8', '35', '35'] -> 8 - (35 * 35) mod 73
[14274] ['8', '35', '37'] -> (35 * 8) - 37 mod 73
[14275] ['1', '38', '49'] -> 49 - (1 / 38) mod 73
[14276] ['8', '35', '40'] -> 35 / (8 - 40) mod 73
[14277] ['8', '35', '41'] -> (35 + 41) * 8 mod 73
[14278] ['8', '35', '44'] -> (8 - 44) / 35 mod 73
[14279] ['8', '35', '45'] -> (45 - 8) / 35 mod 73
[14280] ['8', '35', '48'] -> 8 - (35 / 48) mod 73
[14281] ['8', '35', '53'] -> (53 * 8) - 35 mod 73
[14282] ['8', '35', '58'] -> (58 / 8) + 35 mod 73
[14283] ['8', '35', '68'] -> (8 / 35) - 68 mod 73
[14284] ['8', '36', '38'] -> 36 - (38 * 8) mod 73
[14285] ['8', '36', '39'] -> (39 - 36) * 8 mod 73
[14286] ['1', '4', '70'] -> (4 / 70) + 1 mod 73
[14287] ['1', '38', '53'] -> (1 / 53) - 38 mod 73
[14288] ['8', '36', '41'] -> (36 * 41) + 8 mod 73
[14289] ['8', '36', '42'] -> (42 / 8) - 36 mod 73
[14290] ['8', '36', '43'] -> 36 / (8 - 43) mod 73
[14291] ['8', '36', '44'] -> (44 * 8) - 36 mod 73
[14292] ['8', '36', '45'] -> (36 * 8) - 45 mod 73
[14293] ['8', '36', '46'] -> 36 / (46 - 8) mod 73
[14294] ['8', '36', '47'] -> (36 + 8) * 47 mod 73
[14295] ['8', '36', '58'] -> 58 / (8 - 36) mod 73
[14296] ['8', '36', '60'] -> 8 / (36 - 60) mod 73
[14297] ['8', '36', '62'] -> (36 - 8) / 62 mod 73
[14298] ['1', '38', '57'] -> (38 / 57) - 1 mod 73
[14299] ['8', '36', '63'] -> (36 - 63) / 8 mod 73
[14300] ['8', '37', '41'] -> 8 - (37 * 41) mod 73
[14301] ['8', '37', '42'] -> (42 / 8) + 37 mod 73
[14302] ['8', '37', '43'] -> 37 / (43 - 8) mod 73
[14303] ['8', '37', '44'] -> (44 * 8) + 37 mod 73
[14304] ['8', '37', '46'] -> 37 / (8 - 46) mod 73
[14305] ['8', '37', '47'] -> (8 - 37) * 47 mod 73
[14306] ['8', '37', '48'] -> (8 / 48) - 37 mod 73
[14307] ['8', '37', '57'] -> 8 - (37 / 57) mod 73
[14308] ['8', '37', '58'] -> 58 / (37 + 8) mod 73
[14309] ['1', '38', '64'] -> (38 * 64) + 1 mod 73
[14310] ['8', '37', '59'] -> (37 - 8) / 59 mod 73
[14311] ['8', '38', '39'] -> 38 - (39 / 8) mod 73
[14312] ['8', '38', '40'] -> 38 / (40 - 8) mod 73
[14313] ['8', '38', '44'] -> (44 - 8) / 38 mod 73
[14314] ['8', '38', '45'] -> (8 - 45) / 38 mod 73
[14315] ['8', '38', '47'] -> 47 - (38 / 8) mod 73
[14316] ['8', '38', '53'] -> (53 * 8) + 38 mod 73
[14317] ['8', '38', '56'] -> (38 - 8) / 56 mod 73
[14318] ['8', '38', '58'] -> (58 / 8) - 38 mod 73
[14319] ['8', '38', '59'] -> (8 / 59) - 38 mod 73
[14320] ['1', '38', '65'] -> 1 - (38 / 65) mod 73
[14321] ['8', '38', '61'] -> (38 * 8) - 61 mod 73
[14322] ['8', '38', '63'] -> 63 / (38 - 8) mod 73
[14323] ['8', '38', '64'] -> (38 + 8) * 64 mod 73
[14324] ['8', '38', '72'] -> (38 / 8) - 72 mod 73
[14325] ['8', '39', '43'] -> (8 / 43) - 39 mod 73
[14326] ['8', '39', '47'] -> 39 - (47 / 8) mod 73
[14327] ['8', '39', '59'] -> 59 / (8 - 39) mod 73
[14328] ['8', '39', '60'] -> (60 + 8) * 39 mod 73
[14329] ['8', '39', '68'] -> (68 - 8) / 39 mod 73
[14330] ['8', '39', '69'] -> (39 * 8) - 69 mod 73
[14331] ['1', '38', '68'] -> (1 + 38) * 68 mod 73
[14332] ['8', '40', '43'] -> (43 - 40) * 8 mod 73
[14333] ['8', '40', '50'] -> (40 - 8) / 50 mod 73
[14334] ['8', '40', '51'] -> (51 + 8) * 40 mod 73
[14335] ['8', '40', '52'] -> 52 - (40 * 8) mod 73
[14336] ['8', '40', '57'] -> 57 / (40 + 8) mod 73
[14337] ['8', '40', '68'] -> 68 - (8 / 40) mod 73
[14338] ['8', '40', '69'] -> (40 * 8) + 69 mod 73
[14339] ['8', '40', '70'] -> (8 - 70) / 40 mod 73
[14340] ['8', '40', '71'] -> (71 * 8) + 40 mod 73
[14341] ['8', '41', '42'] -> 42 - (8 / 41) mod 73
[14342] ['1', '38', '72'] -> (1 / 38) + 72 mod 73
[14343] ['8', '41', '43'] -> (43 - 8) / 41 mod 73
[14344] ['8', '41', '44'] -> (44 - 41) * 8 mod 73
[14345] ['8', '41', '45'] -> (41 / 8) - 45 mod 73
[14346] ['8', '41', '47'] -> (41 - 8) / 47 mod 73
[14347] ['8', '41', '52'] -> 41 - (8 / 52) mod 73
[14348] ['8', '41', '58'] -> 41 / (8 - 58) mod 73
[14349] ['8', '41', '59'] -> (8 - 41) * 59 mod 73
[14350] ['8', '41', '60'] -> 60 - (41 * 8) mod 73
[14351] ['8', '41', '63'] -> 41 - (63 / 8) mod 73
[14352] ['8', '41', '65'] -> 8 / (41 - 65) mod 73
[14353] ['1', '39', '39'] -> 39 - (1 / 39) mod 73
[14354] ['8', '41', '66'] -> 41 - (66 * 8) mod 73
[14355] ['8', '41', '68'] -> (41 - 68) / 8 mod 73
[14356] ['8', '42', '43'] -> 8 - (42 / 43) mod 73
[14357] ['8', '42', '44'] -> (42 - 8) / 44 mod 73
[14358] ['8', '42', '45'] -> (45 - 42) * 8 mod 73
[14359] ['8', '42', '52'] -> 52 - (8 / 42) mod 73
[14360] ['8', '42', '56'] -> (42 * 56) + 8 mod 73
[14361] ['8', '42', '57'] -> 42 - (57 * 8) mod 73
[14362] ['8', '42', '60'] -> 60 / (8 - 42) mod 73
[14363] ['8', '42', '61'] -> 42 / (8 - 61) mod 73
[14364] ['1', '39', '41'] -> (1 - 39) / 41 mod 73
[14365] ['8', '42', '66'] -> 8 / (42 - 66) mod 73
[14366] ['8', '42', '67'] -> (67 - 8) / 42 mod 73
[14367] ['8', '42', '70'] -> (8 - 70) * 42 mod 73
[14368] ['8', '42', '71'] -> 42 - (71 / 8) mod 73
[14369] ['8', '43', '45'] -> (43 * 8) + 45 mod 73
[14370] ['8', '43', '48'] -> 43 - (48 * 8) mod 73
[14371] ['8', '43', '53'] -> (43 * 53) + 8 mod 73
[14372] ['8', '43', '54'] -> (54 * 8) - 43 mod 73
[14373] ['8', '43', '57'] -> (43 - 8) * 57 mod 73
[14374] ['8', '43', '64'] -> 43 / (8 - 64) mod 73
[14375] ['1', '39', '42'] -> 1 / (39 - 42) mod 73
[14376] ['8', '43', '70'] -> (43 - 70) / 8 mod 73
[14377] ['8', '43', '71'] -> (8 - 71) / 43 mod 73
[14378] ['8', '44', '48'] -> (8 - 44) * 48 mod 73
[14379] ['8', '44', '51'] -> (44 + 8) * 51 mod 73
[14380] ['8', '44', '52'] -> 8 - (44 / 52) mod 73
[14381] ['8', '44', '57'] -> (8 / 44) + 57 mod 73
[14382] ['8', '44', '58'] -> (8 / 58) + 44 mod 73
[14383] ['8', '44', '63'] -> (44 + 8) / 63 mod 73
[14384] ['8', '44', '64'] -> 64 - (8 / 44) mod 73
[14385] ['8', '44', '67'] -> 44 / (8 - 67) mod 73
[14386] ['1', '39', '45'] -> 39 / (1 - 45) mod 73
[14387] ['8', '44', '68'] -> 8 / (44 - 68) mod 73
[14388] ['8', '44', '71'] -> (44 - 71) / 8 mod 73
[14389] ['8', '45', '50'] -> (50 + 8) / 45 mod 73
[14390] ['8', '45', '55'] -> 55 - (8 / 45) mod 73
[14391] ['8', '45', '56'] -> 45 - (8 / 56) mod 73
[14392] ['8', '45', '57'] -> 57 - (45 / 8) mod 73
[14393] ['8', '45', '64'] -> (45 / 8) + 64 mod 73
[14394] ['8', '45', '69'] -> 8 / (45 - 69) mod 73
[14395] ['8', '45', '70'] -> 45 / (8 - 70) mod 73
[14396] ['8', '45', '71'] -> (8 / 71) - 45 mod 73
[14397] ['1', '4', '72'] -> 72 / (4 - 1) mod 73
[14398] ['1', '39', '51'] -> (1 / 51) - 39 mod 73
[14399] ['8', '45', '72'] -> (45 - 72) / 8 mod 73
[14400] ['8', '46', '46'] -> (8 / 46) - 46 mod 73
[14401] ['8', '46', '48'] -> 48 - (46 / 8) mod 73
[14402] ['8', '46', '55'] -> 55 / (46 + 8) mod 73
[14403] ['8', '46', '56'] -> (56 + 8) * 46 mod 73
[14404] ['8', '46', '66'] -> (8 / 66) + 46 mod 73
[14405] ['8', '46', '70'] -> 8 / (46 - 70) mod 73
[14406] ['8', '47', '48'] -> (8 - 48) / 47 mod 73
[14407] ['8', '47', '50'] -> (50 - 47) * 8 mod 73
[14408] ['8', '47', '51'] -> 8 - (51 / 47) mod 73
[14409] ['1', '39', '52'] -> 1 - (52 / 39) mod 73
[14410] ['8', '47', '52'] -> (52 - 8) * 47 mod 73
[14411] ['8', '47', '54'] -> (47 + 8) / 54 mod 73
[14412] ['8', '47', '57'] -> (57 / 8) - 47 mod 73
[14413] ['8', '47', '61'] -> (61 * 8) + 47 mod 73
[14414] ['8', '47', '64'] -> (47 / 8) - 64 mod 73
[14415] ['8', '47', '67'] -> 47 - (8 / 67) mod 73
[14416] ['8', '47', '69'] -> (8 / 69) - 47 mod 73
[14417] ['8', '47', '70'] -> 47 / (70 + 8) mod 73
[14418] ['8', '47', '71'] -> 8 / (47 - 71) mod 73
[14419] ['8', '47', '72'] -> (47 + 72) / 8 mod 73
[14420] ['1', '39', '53'] -> (39 * 53) + 1 mod 73
[14421] ['8', '48', '59'] -> (48 - 8) * 59 mod 73
[14422] ['8', '48', '62'] -> 62 / (8 - 48) mod 73
[14423] ['8', '48', '63'] -> (48 + 8) * 63 mod 73
[14424] ['8', '48', '67'] -> 48 / (67 + 8) mod 73
[14425] ['8', '48', '68'] -> (48 * 8) - 68 mod 73
[14426] ['8', '48', '72'] -> 8 / (48 - 72) mod 73
[14427] ['8', '49', '50'] -> (8 - 49) / 50 mod 73
[14428] ['8', '49', '51'] -> 51 - (49 * 8) mod 73
[14429] ['8', '49', '52'] -> (52 - 49) * 8 mod 73
[14430] ['8', '49', '61'] -> (8 / 61) + 49 mod 73
[14431] ['1', '39', '61'] -> (61 - 1) / 39 mod 73
[14432] ['8', '49', '67'] -> 49 - (67 * 8) mod 73
[14433] ['8', '50', '58'] -> 50 - (58 * 8) mod 73
[14434] ['8', '50', '63'] -> (8 - 63) * 50 mod 73
[14435] ['8', '50', '64'] -> (64 * 8) - 50 mod 73
[14436] ['8', '50', '69'] -> (50 + 69) / 8 mod 73
[14437] ['8', '50', '72'] -> 8 / (50 + 72) mod 73
[14438] ['8', '51', '55'] -> (55 * 8) - 51 mod 73
[14439] ['8', '51', '56'] -> (8 - 51) / 56 mod 73
[14440] ['8', '51', '58'] -> 51 / (58 + 8) mod 73
[14441] ['8', '51', '59'] -> (51 * 59) + 8 mod 73
[14442] ['1', '39', '67'] -> (1 + 67) * 39 mod 73
[14443] ['8', '51', '64'] -> (64 - 8) / 51 mod 73
[14444] ['8', '51', '68'] -> (51 + 68) / 8 mod 73
[14445] ['8', '51', '71'] -> 8 / (51 + 71) mod 73
[14446] ['8', '52', '54'] -> (52 / 8) + 54 mod 73
[14447] ['8', '52', '70'] -> 8 / (52 + 70) mod 73
[14448] ['8', '52', '71'] -> 52 / (71 - 8) mod 73
[14449] ['8', '52', '72'] -> (72 + 8) / 52 mod 73
[14450] ['8', '53', '53'] -> (8 - 53) * 53 mod 73
[14451] ['8', '53', '60'] -> (60 / 8) + 53 mod 73
[14452] ['8', '53', '62'] -> (8 - 53) / 62 mod 73
[14453] ['1', '39', '69'] -> (69 - 1) * 39 mod 73
[14454] ['8', '53', '63'] -> (53 / 8) + 63 mod 73
[14455] ['8', '53', '66'] -> (53 + 66) / 8 mod 73
[14456] ['8', '53', '68'] -> 53 / (68 - 8) mod 73
[14457] ['8', '53', '71'] -> (53 + 8) * 71 mod 73
[14458] ['8', '54', '57'] -> (57 - 54) * 8 mod 73
[14459] ['8', '54', '59'] -> (8 / 54) + 59 mod 73
[14460] ['8', '54', '60'] -> (8 / 60) - 54 mod 73
[14461] ['8', '54', '62'] -> 62 - (8 / 54) mod 73
[14462] ['8', '54', '68'] -> 8 / (54 + 68) mod 73
[14463] ['8', '54', '72'] -> (54 / 8) + 72 mod 73
[14464] ['1', '40', '41'] -> (1 / 41) + 40 mod 73
[14465] ['8', '55', '55'] -> (55 * 55) - 8 mod 73
[14466] ['8', '55', '60'] -> (60 * 8) + 55 mod 73
