[1] ['1', '1', '12'] -> (1 + 1) * 12 mod 79
[19151] ['6', '53', '63'] -> (63 / 6) + 53 mod 79
[19152] ['6', '53', '65'] -> (53 + 6) / 65 mod 79
[19153] ['6', '53', '66'] -> (6 + 66) * 53 mod 79
[19154] ['6', '53', '76'] -> (6 / 76) - 53 mod 79
[19155] ['1', '34', '60'] -> (60 / 34) - 1 mod 79
[19156] ['6', '53', '78'] -> (78 - 6) * 53 mod 79
[19157] ['6', '54', '57'] -> (57 / 6) + 54 mod 79
[19158] ['6', '54', '59'] -> (6 / 54) + 59 mod 79
[19159] ['6', '54', '62'] -> (54 * 62) - 6 mod 79
[19160] ['6', '54', '64'] -> (54 / 6) - 64 mod 79
[19161] ['6', '54', '65'] -> (54 / 65) - 6 mod 79
[19162] ['6', '54', '67'] -> (6 - 67) * 54 mod 79
[19163] ['6', '54', '76'] -> 6 - (54 / 76) mod 79
[19164] ['6', '54', '77'] -> (6 - 54) / 77 mod 79
[19165] ['6', '55', '59'] -> (59 - 55) * 6 mod 79
[19166] ['1', '34', '62'] -> (1 / 34) - 62 mod 79
[19167] ['6', '55', '60'] -> 6 - (55 * 60) mod 79
[19168] ['6', '55', '64'] -> (6 - 55) * 64 mod 79
[19169] ['6', '55', '71'] -> 55 - (6 * 71) mod 79
[19170] ['6', '55', '75'] -> 6 / (75 - 55) mod 79
[19171] ['6', '56', '58'] -> 56 - (58 * 6) mod 79
[19172] ['6', '56', '61'] -> 56 / (61 - 6) mod 79
[19173] ['6', '56', '62'] -> (6 - 62) * 56 mod 79
[19174] ['6', '56', '76'] -> 6 / (76 - 56) mod 79
[19175] ['6', '57', '60'] -> (6 - 60) / 57 mod 79
[19176] ['6', '57', '61'] -> (61 - 57) * 6 mod 79
[19177] ['1', '34', '64'] -> (1 + 34) / 64 mod 79
[19178] ['6', '57', '67'] -> (6 - 57) / 67 mod 79
[19179] ['6', '57', '69'] -> (57 / 69) + 6 mod 79
[19180] ['6', '57', '72'] -> 57 - (6 / 72) mod 79
[19181] ['6', '57', '74'] -> 74 - (6 / 57) mod 79
[19182] ['6', '57', '78'] -> (78 / 57) + 6 mod 79
[19183] ['6', '58', '66'] -> (6 / 58) - 66 mod 79
[19184] ['6', '58', '68'] -> (58 - 6) / 68 mod 79
[19185] ['6', '58', '71'] -> (58 * 6) + 71 mod 79
[19186] ['6', '58', '72'] -> (58 - 72) / 6 mod 79
[19187] ['6', '58', '78'] -> 6 / (78 - 58) mod 79
[19188] ['1', '34', '72'] -> 34 / (1 - 72) mod 79
[19189] ['6', '59', '59'] -> 59 / (59 + 6) mod 79
[19190] ['6', '59', '60'] -> (6 * 60) + 59 mod 79
[19191] ['6', '59', '62'] -> 62 - (59 * 6) mod 79
[19192] ['6', '59', '65'] -> (59 * 6) + 65 mod 79
[19193] ['6', '59', '66'] -> (59 + 6) * 66 mod 79
[19194] ['6', '59', '67'] -> (6 + 67) / 59 mod 79
[19195] ['6', '59', '68'] -> (68 - 6) * 59 mod 79
[19196] ['6', '59', '73'] -> (59 - 73) / 6 mod 79
[19197] ['6', '60', '61'] -> (6 - 60) * 61 mod 79
[19198] ['6', '60', '63'] -> (6 / 60) - 63 mod 79
[19199] ['1', '34', '77'] -> 77 / (1 - 34) mod 79
[19200] ['6', '60', '64'] -> (64 - 60) * 6 mod 79
[19201] ['6', '60', '66'] -> 60 - (6 / 66) mod 79
[19202] ['6', '60', '67'] -> (6 - 67) / 60 mod 79
[19203] ['6', '60', '68'] -> 68 - (6 * 60) mod 79
[19204] ['6', '60', '73'] -> (6 * 73) + 60 mod 79
[19205] ['6', '60', '74'] -> (60 - 74) / 6 mod 79
[19206] ['6', '61', '64'] -> 61 - (64 / 6) mod 79
[19207] ['6', '61', '65'] -> (65 - 61) * 6 mod 79
[19208] ['6', '61', '66'] -> 61 / (6 - 66) mod 79
[19209] ['6', '61', '72'] -> 61 - (6 * 72) mod 79
[19210] ['1', '4', '10'] -> (4 - 1) / 10 mod 79
[19211] ['1', '35', '36'] -> 35 - (1 / 36) mod 79
[19212] ['6', '61', '74'] -> 74 - (6 * 61) mod 79
[19213] ['6', '61', '75'] -> (61 - 75) / 6 mod 79
[19214] ['6', '62', '64'] -> (62 * 64) + 6 mod 79
[19215] ['6', '62', '65'] -> (65 - 6) * 62 mod 79
[19216] ['6', '62', '66'] -> (66 - 62) * 6 mod 79
[19217] ['6', '62', '67'] -> (6 * 67) - 62 mod 79
[19218] ['6', '62', '70'] -> 62 - (70 / 6) mod 79
[19219] ['6', '62', '72'] -> (72 - 6) / 62 mod 79
[19220] ['6', '62', '75'] -> 62 - (6 / 75) mod 79
[19221] ['6', '62', '76'] -> (62 - 76) / 6 mod 79
[19222] ['1', '35', '41'] -> (1 + 35) / 41 mod 79
[19223] ['6', '63', '68'] -> (63 * 68) + 6 mod 79
[19224] ['6', '63', '72'] -> (6 + 63) / 72 mod 79
[19225] ['6', '64', '65'] -> (64 / 65) + 6 mod 79
[19226] ['6', '64', '66'] -> (64 / 6) + 66 mod 79
[19227] ['6', '64', '67'] -> (6 / 67) + 64 mod 79
[19228] ['6', '64', '68'] -> (68 - 64) * 6 mod 79
[19229] ['6', '64', '70'] -> (6 - 64) / 70 mod 79
[19230] ['6', '64', '71'] -> 71 - (6 / 64) mod 79
[19231] ['6', '64', '77'] -> (64 * 77) - 6 mod 79
[19232] ['6', '64', '78'] -> (64 - 78) / 6 mod 79
[19233] ['1', '35', '43'] -> (1 / 43) + 35 mod 79
[19234] ['6', '65', '65'] -> (65 - 6) / 65 mod 79
[19235] ['6', '65', '68'] -> (65 / 68) - 6 mod 79
[19236] ['6', '65', '70'] -> (70 / 6) + 65 mod 79
[19237] ['6', '65', '71'] -> 6 - (65 / 71) mod 79
[19238] ['6', '65', '72'] -> (72 - 6) * 65 mod 79
[19239] ['6', '65', '73'] -> 73 / (65 - 6) mod 79
[19240] ['6', '65', '76'] -> (6 + 65) * 76 mod 79
[19241] ['6', '66', '66'] -> (66 / 6) - 66 mod 79
[19242] ['6', '66', '67'] -> (6 / 66) + 67 mod 79
[19243] ['6', '66', '68'] -> 66 / (68 - 6) mod 79
[19244] ['1', '35', '46'] -> (1 / 35) - 46 mod 79
[19245] ['6', '66', '69'] -> 69 / (6 + 66) mod 79
[19246] ['6', '66', '70'] -> (70 - 66) * 6 mod 79
[19247] ['6', '66', '71'] -> (71 - 6) * 66 mod 79
[19248] ['6', '66', '72'] -> (6 * 72) + 66 mod 79
[19249] ['6', '66', '76'] -> 6 - (76 / 66) mod 79
[19250] ['6', '66', '77'] -> (6 + 77) / 66 mod 79
[19251] ['6', '66', '78'] -> (66 + 78) / 6 mod 79
[19252] ['6', '67', '72'] -> (72 / 6) - 67 mod 79
[19253] ['6', '67', '75'] -> (6 + 67) * 75 mod 79
[19254] ['6', '67', '77'] -> (67 + 77) / 6 mod 79
[19255] ['1', '35', '51'] -> (51 - 1) / 35 mod 79
[19256] ['6', '68', '68'] -> (6 * 68) - 68 mod 79
[19257] ['6', '68', '69'] -> 68 / (6 - 69) mod 79
[19258] ['6', '68', '74'] -> (68 / 74) + 6 mod 79
[19259] ['6', '69', '70'] -> (6 + 70) / 69 mod 79
[19260] ['6', '69', '72'] -> (6 / 69) + 72 mod 79
[19261] ['6', '69', '74'] -> (6 * 69) - 74 mod 79
[19262] ['6', '69', '76'] -> (69 * 76) - 6 mod 79
[19263] ['6', '69', '78'] -> 69 / (78 - 6) mod 79
[19264] ['6', '70', '71'] -> (6 + 70) * 71 mod 79
[19265] ['6', '70', '72'] -> (6 / 72) + 70 mod 79
[19266] ['1', '35', '53'] -> 53 / (1 - 35) mod 79
[19267] ['6', '70', '75'] -> (75 / 70) + 6 mod 79
[19268] ['6', '70', '76'] -> 76 - (6 / 70) mod 79
[19269] ['6', '70', '77'] -> (70 * 77) + 6 mod 79
[19270] ['6', '70', '78'] -> (6 * 70) + 78 mod 79
[19271] ['6', '71', '72'] -> (6 * 71) + 72 mod 79
[19272] ['6', '71', '74'] -> (6 / 71) - 74 mod 79
[19273] ['6', '71', '75'] -> (75 - 71) * 6 mod 79
[19274] ['6', '71', '76'] -> (76 / 71) - 6 mod 79
[19275] ['6', '71', '78'] -> (71 / 6) + 78 mod 79
[19276] ['6', '72', '72'] -> (72 + 72) / 6 mod 79
[19277] ['1', '35', '63'] -> 35 / (1 + 63) mod 79
[19278] ['6', '73', '76'] -> (73 * 76) + 6 mod 79
[19279] ['6', '74', '74'] -> (6 - 74) * 74 mod 79
[19280] ['6', '74', '78'] -> (78 - 74) * 6 mod 79
[19281] ['6', '76', '77'] -> (77 - 6) * 76 mod 79
[19282] ['6', '76', '78'] -> (6 - 78) / 76 mod 79
[19283] ['7', '7', '13'] -> (7 + 7) * 13 mod 79
[19284] ['7', '7', '17'] -> (17 - 7) / 7 mod 79
[19285] ['7', '7', '20'] -> 20 / (7 + 7) mod 79
[19286] ['7', '7', '23'] -> (7 / 7) + 23 mod 79
[19287] ['7', '7', '27'] -> (27 * 7) - 7 mod 79
[19288] ['1', '35', '65'] -> 35 / (65 - 1) mod 79
[19289] ['7', '7', '33'] -> (33 - 7) * 7 mod 79
[19290] ['7', '7', '39'] -> 7 - (39 / 7) mod 79
[19291] ['7', '7', '40'] -> (40 / 7) + 7 mod 79
[19292] ['7', '7', '41'] -> (7 / 41) - 7 mod 79
[19293] ['7', '7', '59'] -> (59 / 7) - 7 mod 79
[19294] ['7', '7', '76'] -> (7 - 76) / 7 mod 79
[19295] ['7', '8', '10'] -> (10 - 7) * 8 mod 79
[19296] ['7', '8', '12'] -> (12 * 8) + 7 mod 79
[19297] ['7', '8', '13'] -> (8 / 13) - 7 mod 79
[19298] ['7', '8', '15'] -> 15 - (7 / 8) mod 79
[19299] ['1', '35', '71'] -> (1 - 35) / 71 mod 79
[19300] ['7', '8', '22'] -> 7 - (22 / 8) mod 79
[19301] ['7', '8', '27'] -> (27 + 7) / 8 mod 79
[19302] ['7', '8', '32'] -> (7 * 8) - 32 mod 79
[19303] ['7', '8', '34'] -> (34 - 8) * 7 mod 79
[19304] ['7', '8', '35'] -> (7 / 35) + 8 mod 79
[19305] ['7', '8', '41'] -> (41 - 7) / 8 mod 79
[19306] ['7', '8', '47'] -> (7 * 8) + 47 mod 79
[19307] ['7', '8', '52'] -> (7 - 52) / 8 mod 79
[19308] ['7', '8', '59'] -> 59 - (8 / 7) mod 79
[19309] ['7', '8', '60'] -> 8 / (60 - 7) mod 79
[19310] ['1', '35', '74'] -> 74 / (1 + 35) mod 79
[19311] ['7', '8', '66'] -> (66 / 7) - 8 mod 79
[19312] ['7', '8', '67'] -> 7 - (67 * 8) mod 79
[19313] ['7', '8', '73'] -> (73 * 8) - 7 mod 79
[19314] ['7', '8', '75'] -> (7 + 75) * 8 mod 79
[19315] ['7', '8', '77'] -> (8 - 77) / 7 mod 79
[19316] ['7', '9', '14'] -> 14 - (9 / 7) mod 79
[19317] ['7', '9', '17'] -> (17 + 9) * 7 mod 79
[19318] ['7', '9', '19'] -> (19 - 9) / 7 mod 79
[19319] ['7', '9', '21'] -> (21 * 9) - 7 mod 79
[19320] ['7', '9', '23'] -> 9 / (23 + 7) mod 79
[19321] ['1', '4', '13'] -> (13 / 4) + 1 mod 79
[19322] ['1', '35', '75'] -> (1 / 75) - 35 mod 79
[19323] ['7', '9', '27'] -> (7 + 9) / 27 mod 79
[19324] ['7', '9', '28'] -> (7 - 28) / 9 mod 79
[19325] ['7', '9', '31'] -> 31 / (7 - 9) mod 79
[19326] ['7', '9', '33'] -> (9 - 7) / 33 mod 79
[19327] ['7', '9', '34'] -> (9 / 7) + 34 mod 79
[19328] ['7', '9', '35'] -> (35 - 9) * 7 mod 79
[19329] ['7', '9', '39'] -> (7 * 9) - 39 mod 79
[19330] ['7', '9', '41'] -> (7 + 9) * 41 mod 79
[19331] ['7', '9', '43'] -> 9 - (43 * 7) mod 79
[19332] ['7', '9', '46'] -> (7 - 9) / 46 mod 79
[19333] ['1', '36', '39'] -> 36 / (1 - 39) mod 79
[19334] ['7', '9', '48'] -> 48 / (9 - 7) mod 79
[19335] ['7', '9', '51'] -> (51 + 7) / 9 mod 79
[19336] ['7', '9', '56'] -> 9 / (7 - 56) mod 79
[19337] ['7', '9', '62'] -> (9 - 62) * 7 mod 79
[19338] ['7', '9', '64'] -> (9 / 64) - 7 mod 79
[19339] ['7', '9', '65'] -> (65 - 7) / 9 mod 79
[19340] ['7', '9', '73'] -> (73 / 7) - 9 mod 79
[19341] ['7', '9', '74'] -> (74 / 9) + 7 mod 79
[19342] ['7', '9', '78'] -> (9 - 78) / 7 mod 79
[19343] ['7', '10', '10'] -> (10 - 7) / 10 mod 79
[19344] ['1', '36', '40'] -> 36 / (1 + 40) mod 79
[19345] ['7', '10', '11'] -> (10 * 11) - 7 mod 79
[19346] ['7', '10', '12'] -> (12 / 10) + 7 mod 79
[19347] ['7', '10', '14'] -> 10 / (14 - 7) mod 79
[19348] ['7', '10', '15'] -> 15 - (10 * 7) mod 79
[19349] ['7', '10', '16'] -> (10 + 16) * 7 mod 79
[19350] ['7', '10', '18'] -> 7 - (10 / 18) mod 79
[19351] ['7', '10', '19'] -> (19 / 7) + 10 mod 79
[19352] ['7', '10', '22'] -> 7 - (10 * 22) mod 79
[19353] ['7', '10', '32'] -> (7 / 10) - 32 mod 79
[19354] ['7', '10', '33'] -> (10 * 7) + 33 mod 79
[19355] ['1', '36', '42'] -> 36 / (42 - 1) mod 79
[19356] ['7', '10', '39'] -> 10 - (7 / 39) mod 79
[19357] ['7', '10', '40'] -> (7 / 40) + 10 mod 79
[19358] ['7', '10', '46'] -> (10 * 7) - 46 mod 79
[19359] ['7', '10', '47'] -> (7 / 10) + 47 mod 79
[19360] ['7', '10', '48'] -> 48 - (10 / 7) mod 79
[19361] ['7', '10', '57'] -> (10 * 57) + 7 mod 79
[19362] ['7', '10', '60'] -> 10 - (60 / 7) mod 79
[19363] ['7', '10', '61'] -> (10 / 61) + 7 mod 79
[19364] ['7', '10', '63'] -> (10 - 63) * 7 mod 79
[19365] ['7', '10', '66'] -> 7 / (10 + 66) mod 79
[19366] ['1', '36', '46'] -> (1 / 46) + 36 mod 79
[19367] ['7', '10', '67'] -> 7 - (67 / 10) mod 79
[19368] ['7', '10', '69'] -> (7 - 10) / 69 mod 79
[19369] ['7', '10', '71'] -> (7 - 10) * 71 mod 79
[19370] ['7', '10', '73'] -> (73 / 10) - 7 mod 79
[19371] ['7', '10', '75'] -> (7 + 75) / 10 mod 79
[19372] ['7', '10', '77'] -> 10 - (7 * 77) mod 79
[19373] ['7', '11', '13'] -> (7 - 11) / 13 mod 79
[19374] ['7', '11', '14'] -> 7 / (11 - 14) mod 79
[19375] ['7', '11', '15'] -> (11 + 15) * 7 mod 79
[19376] ['7', '11', '16'] -> (7 / 16) - 11 mod 79
[19377] ['1', '36', '50'] -> 50 / (36 - 1) mod 79
[19378] ['7', '11', '17'] -> 17 / (11 - 7) mod 79
[19379] ['7', '11', '21'] -> (21 - 11) / 7 mod 79
[19380] ['7', '11', '22'] -> 22 - (11 * 7) mod 79
[19381] ['7', '11', '23'] -> 11 / (7 - 23) mod 79
[19382] ['7', '11', '25'] -> (25 / 11) - 7 mod 79
[19383] ['7', '11', '26'] -> (11 * 7) + 26 mod 79
[19384] ['7', '11', '29'] -> (29 / 11) + 7 mod 79
[19385] ['7', '11', '32'] -> 11 - (32 * 7) mod 79
[19386] ['7', '11', '39'] -> 39 - (7 / 11) mod 79
[19387] ['7', '11', '45'] -> (11 / 7) + 45 mod 79
[19388] ['1', '36', '52'] -> (36 / 52) - 1 mod 79
[19389] ['7', '11', '47'] -> (47 * 7) + 11 mod 79
[19390] ['7', '11', '53'] -> (11 * 7) - 53 mod 79
[19391] ['7', '11', '54'] -> (11 + 7) * 54 mod 79
[19392] ['7', '11', '56'] -> 11 / (56 + 7) mod 79
[19393] ['7', '11', '60'] -> (11 + 7) / 60 mod 79
[19394] ['7', '11', '62'] -> 62 / (7 - 11) mod 79
[19395] ['7', '11', '64'] -> (11 - 64) * 7 mod 79
[19396] ['7', '11', '65'] -> 7 / (11 + 65) mod 79
[19397] ['7', '11', '66'] -> (11 - 7) / 66 mod 79
[19398] ['7', '11', '75'] -> (11 / 75) + 7 mod 79
[19399] ['1', '36', '53'] -> (1 - 53) * 36 mod 79
[19400] ['7', '11', '78'] -> (11 + 78) / 7 mod 79
[19401] ['7', '12', '13'] -> (13 * 7) + 12 mod 79
[19402] ['7', '12', '18'] -> 18 - (7 / 12) mod 79
[19403] ['7', '12', '22'] -> (22 - 12) / 7 mod 79
[19404] ['7', '12', '30'] -> (7 / 12) + 30 mod 79
[19405] ['7', '12', '35'] -> (7 - 35) / 12 mod 79
[19406] ['7', '12', '36'] -> (7 - 12) / 36 mod 79
[19407] ['7', '12', '39'] -> (39 * 7) - 12 mod 79
[19408] ['7', '12', '44'] -> (44 + 7) / 12 mod 79
[19409] ['7', '12', '49'] -> (7 / 12) - 49 mod 79
[19410] ['1', '36', '54'] -> (1 / 54) - 36 mod 79
[19411] ['7', '12', '56'] -> (56 / 12) - 7 mod 79
[19412] ['7', '12', '58'] -> (58 - 7) / 12 mod 79
[19413] ['7', '12', '61'] -> 61 / (12 + 7) mod 79
[19414] ['7', '12', '64'] -> 7 / (12 + 64) mod 79
[19415] ['7', '12', '65'] -> (12 - 65) * 7 mod 79
[19416] ['7', '12', '66'] -> 12 - (66 * 7) mod 79
[19417] ['7', '12', '69'] -> 7 - (12 / 69) mod 79
[19418] ['7', '12', '71'] -> 7 - (12 * 71) mod 79
[19419] ['7', '12', '73'] -> (7 / 73) + 12 mod 79
[19420] ['7', '13', '15'] -> (7 / 15) + 13 mod 79
[19421] ['1', '36', '58'] -> (1 - 36) * 58 mod 79
[19422] ['7', '13', '17'] -> (13 + 7) * 17 mod 79
[19423] ['7', '13', '20'] -> (13 - 7) / 20 mod 79
[19424] ['7', '13', '31'] -> (13 / 31) - 7 mod 79
[19425] ['7', '13', '36'] -> 36 - (13 * 7) mod 79
[19426] ['7', '13', '39'] -> (39 - 13) * 7 mod 79
[19427] ['7', '13', '55'] -> 7 - (13 / 55) mod 79
[19428] ['7', '13', '58'] -> (58 * 7) + 13 mod 79
[19429] ['7', '13', '59'] -> (7 - 13) / 59 mod 79
[19430] ['7', '13', '64'] -> 13 - (7 / 64) mod 79
[19431] ['7', '13', '65'] -> 65 / (13 - 7) mod 79
[19432] ['1', '4', '16'] -> (1 + 16) / 4 mod 79
[19433] ['1', '36', '64'] -> (36 - 1) / 64 mod 79
[19434] ['7', '13', '67'] -> (13 * 7) - 67 mod 79
[19435] ['7', '13', '68'] -> (68 + 7) / 13 mod 79
[19436] ['7', '13', '69'] -> 13 / (7 - 69) mod 79
[19437] ['7', '13', '71'] -> 71 - (13 / 7) mod 79
[19438] ['7', '13', '72'] -> (7 - 72) * 13 mod 79
[19439] ['7', '13', '73'] -> (7 * 73) - 13 mod 79
[19440] ['7', '13', '76'] -> (13 + 76) / 7 mod 79
[19441] ['7', '13', '77'] -> (77 / 7) + 13 mod 79
[19442] ['7', '14', '16'] -> (7 / 14) - 16 mod 79
[19443] ['7', '14', '20'] -> (20 - 7) * 14 mod 79
[19444] ['1', '36', '73'] -> (1 + 73) / 36 mod 79
[19445] ['7', '14', '22'] -> (14 / 7) + 22 mod 79
[19446] ['7', '14', '23'] -> 14 - (7 / 23) mod 79
[19447] ['7', '14', '29'] -> (29 / 7) - 14 mod 79
[19448] ['7', '14', '30'] -> 30 / (14 + 7) mod 79
[19449] ['7', '14', '35'] -> (14 + 7) * 35 mod 79
[19450] ['7', '14', '38'] -> (14 / 38) + 7 mod 79
[19451] ['7', '14', '39'] -> (39 / 14) - 7 mod 79
[19452] ['7', '14', '40'] -> (40 - 14) * 7 mod 79
[19453] ['7', '14', '41'] -> 7 - (14 / 41) mod 79
[19454] ['7', '14', '43'] -> 43 - (14 * 7) mod 79
[19455] ['1', '36', '75'] -> (75 - 1) / 36 mod 79
[19456] ['7', '14', '52'] -> (14 * 52) + 7 mod 79
[19457] ['7', '14', '55'] -> 14 - (55 * 7) mod 79
[19458] ['7', '14', '56'] -> (7 / 56) + 14 mod 79
[19459] ['7', '14', '57'] -> (14 / 7) - 57 mod 79
[19460] ['7', '14', '63'] -> (7 / 14) + 63 mod 79
[19461] ['7', '14', '64'] -> 64 - (7 / 14) mod 79
[19462] ['7', '14', '67'] -> (14 - 67) * 7 mod 79
[19463] ['7', '14', '69'] -> 69 / (7 - 14) mod 79
[19464] ['7', '14', '73'] -> (7 - 73) * 14 mod 79
[19465] ['7', '14', '74'] -> (14 * 7) - 74 mod 79
[19466] ['1', '37', '38'] -> (1 - 37) / 38 mod 79
[19467] ['7', '14', '75'] -> (14 + 75) / 7 mod 79
[19468] ['7', '14', '78'] -> 7 - (78 / 14) mod 79
[19469] ['7', '15', '25'] -> (25 - 15) / 7 mod 79
[19470] ['7', '15', '26'] -> (7 - 15) / 26 mod 79
[19471] ['7', '15', '35'] -> 35 - (7 / 15) mod 79
[19472] ['7', '15', '38'] -> (15 * 38) + 7 mod 79
[19473] ['7', '15', '43'] -> 15 / (43 + 7) mod 79
[19474] ['7', '15', '45'] -> 45 / (7 - 15) mod 79
[19475] ['7', '15', '50'] -> 50 - (15 * 7) mod 79
[19476] ['7', '15', '51'] -> (51 - 7) / 15 mod 79
[19477] ['1', '37', '41'] -> (37 - 1) / 41 mod 79
[19478] ['7', '15', '52'] -> (15 / 52) + 7 mod 79
[19479] ['7', '15', '53'] -> (15 - 7) / 53 mod 79
[19480] ['7', '15', '56'] -> (56 - 7) * 15 mod 79
[19481] ['7', '15', '57'] -> 15 / (57 - 7) mod 79
[19482] ['7', '15', '62'] -> (62 * 7) - 15 mod 79
[19483] ['7', '15', '65'] -> (7 / 65) - 15 mod 79
[19484] ['7', '15', '66'] -> (7 / 15) - 66 mod 79
[19485] ['7', '15', '67'] -> (15 / 7) + 67 mod 79
[19486] ['7', '15', '68'] -> (15 - 68) * 7 mod 79
[19487] ['7', '15', '69'] -> (69 * 7) + 15 mod 79
[19488] ['1', '37', '43'] -> 43 / (1 + 37) mod 79
[19489] ['7', '15', '70'] -> (70 / 15) - 7 mod 79
[19490] ['7', '15', '76'] -> (7 - 15) * 76 mod 79
[19491] ['7', '16', '17'] -> (17 * 7) - 16 mod 79
[19492] ['7', '16', '18'] -> (7 - 18) / 16 mod 79
[19493] ['7', '16', '19'] -> 7 / (16 - 19) mod 79
[19494] ['7', '16', '20'] -> 16 / (20 + 7) mod 79
[19495] ['7', '16', '22'] -> (22 / 16) - 7 mod 79
[19496] ['7', '16', '23'] -> 16 - (23 / 7) mod 79
[19497] ['7', '16', '24'] -> (16 + 7) / 24 mod 79
[19498] ['7', '16', '29'] -> (16 - 7) * 29 mod 79
[19499] ['1', '37', '52'] -> (1 - 37) * 52 mod 79
[19500] ['7', '16', '30'] -> (16 - 7) / 30 mod 79
[19501] ['7', '16', '42'] -> (42 - 16) * 7 mod 79
[19502] ['7', '16', '43'] -> (43 / 7) - 16 mod 79
[19503] ['7', '16', '45'] -> (7 - 45) * 16 mod 79
[19504] ['7', '16', '48'] -> (48 - 7) * 16 mod 79
[19505] ['7', '16', '57'] -> 57 - (16 * 7) mod 79
[19506] ['7', '16', '58'] -> 58 / (16 - 7) mod 79
[19507] ['7', '16', '60'] -> 7 / (16 + 60) mod 79
[19508] ['7', '16', '61'] -> (61 + 7) / 16 mod 79
[19509] ['7', '16', '66'] -> (16 / 66) + 7 mod 79
[19510] ['1', '37', '54'] -> (37 * 54) + 1 mod 79
[19511] ['7', '16', '68'] -> (7 / 16) + 68 mod 79
[19512] ['7', '16', '69'] -> (16 - 69) * 7 mod 79
[19513] ['7', '16', '75'] -> (75 - 7) / 16 mod 79
[19514] ['7', '16', '76'] -> (16 * 76) - 7 mod 79
[19515] ['7', '17', '23'] -> 23 / (17 + 7) mod 79
[19516] ['7', '17', '30'] -> 17 - (30 / 7) mod 79
[19517] ['7', '17', '31'] -> (7 / 31) - 17 mod 79
[19518] ['7', '17', '39'] -> (17 * 39) - 7 mod 79
[19519] ['7', '17', '50'] -> (50 / 7) - 17 mod 79
[19520] ['7', '17', '51'] -> (51 * 7) - 17 mod 79
[19521] ['1', '37', '57'] -> (1 / 57) - 37 mod 79
[19522] ['7', '17', '52'] -> (52 / 17) + 7 mod 79
[19523] ['7', '17', '53'] -> (53 / 17) - 7 mod 79
[19524] ['7', '17', '59'] -> 7 / (17 + 59) mod 79
[19525] ['7', '17', '63'] -> (17 * 7) + 63 mod 79
[19526] ['7', '17', '64'] -> 64 - (17 * 7) mod 79
[19527] ['7', '17', '66'] -> (7 - 66) * 17 mod 79
[19528] ['7', '17', '70'] -> (17 - 70) * 7 mod 79
[19529] ['7', '17', '73'] -> (7 - 73) / 17 mod 79
[19530] ['7', '17', '74'] -> (7 / 17) - 74 mod 79
[19531] ['7', '17', '77'] -> (17 / 77) - 7 mod 79
[19532] ['1', '37', '58'] -> (1 - 58) * 37 mod 79
[19533] ['7', '18', '20'] -> 20 - (7 / 18) mod 79
[19534] ['7', '18', '23'] -> (18 * 7) - 23 mod 79
[19535] ['7', '18', '26'] -> 18 / (7 - 26) mod 79
[19536] ['7', '18', '27'] -> 27 / (18 - 7) mod 79
[19537] ['7', '18', '30'] -> (30 + 7) / 18 mod 79
[19538] ['7', '18', '32'] -> (7 - 32) * 18 mod 79
[19539] ['7', '18', '33'] -> 18 - (33 * 7) mod 79
[19540] ['7', '18', '37'] -> 18 - (37 / 7) mod 79
[19541] ['7', '18', '42'] -> (42 / 7) + 18 mod 79
[19542] ['7', '18', '46'] -> (46 * 7) + 18 mod 79
[19543] ['1', '4', '18'] -> (18 - 1) / 4 mod 79
[19544] ['1', '37', '63'] -> (1 + 37) * 63 mod 79
[19545] ['7', '18', '50'] -> (18 * 50) - 7 mod 79
[19546] ['7', '18', '51'] -> (7 / 18) - 51 mod 79
[19547] ['7', '18', '52'] -> 52 / (7 - 18) mod 79
[19548] ['7', '18', '53'] -> 18 / (53 + 7) mod 79
[19549] ['7', '18', '56'] -> (18 * 7) + 56 mod 79
[19550] ['7', '18', '63'] -> (18 - 7) / 63 mod 79
[19551] ['7', '18', '64'] -> 7 - (18 / 64) mod 79
[19552] ['7', '18', '69'] -> (69 / 18) + 7 mod 79
[19553] ['7', '18', '74'] -> (18 - 7) * 74 mod 79
[19554] ['7', '19', '21'] -> (19 / 21) - 7 mod 79
[19555] ['1', '37', '69'] -> (37 * 69) - 1 mod 79
[19556] ['7', '19', '25'] -> (7 - 25) / 19 mod 79
[19557] ['7', '19', '28'] -> 28 / (7 - 19) mod 79
[19558] ['7', '19', '33'] -> (7 / 33) + 19 mod 79
[19559] ['7', '19', '34'] -> (19 + 7) / 34 mod 79
[19560] ['7', '19', '35'] -> (35 / 7) + 19 mod 79
[19561] ['7', '19', '38'] -> 38 - (19 / 7) mod 79
[19562] ['7', '19', '41'] -> 41 - (7 / 19) mod 79
[19563] ['7', '19', '45'] -> (45 - 19) * 7 mod 79
[19564] ['7', '19', '46'] -> 19 - (7 / 46) mod 79
[19565] ['7', '19', '51'] -> 51 / (19 - 7) mod 79
[19566] ['1', '37', '73'] -> 37 - (1 / 73) mod 79
[19567] ['7', '19', '57'] -> 7 / (19 + 57) mod 79
[19568] ['7', '19', '68'] -> (68 - 7) / 19 mod 79
[19569] ['7', '19', '69'] -> (19 / 7) - 69 mod 79
[19570] ['7', '19', '70'] -> (19 + 70) / 7 mod 79
[19571] ['7', '19', '71'] -> 71 / (19 + 7) mod 79
[19572] ['7', '19', '78'] -> 78 - (19 * 7) mod 79
[19573] ['7', '20', '21'] -> 20 / (21 - 7) mod 79
