[1] ['1', '1', '5'] -> 1 / (1 - 5) mod 97
[39691] ['6', '21', '45'] -> 6 / (21 - 45) mod 97
[39692] ['6', '21', '49'] -> (49 * 6) + 21 mod 97
[39693] ['6', '21', '53'] -> 53 - (21 * 6) mod 97
[39694] ['6', '21', '56'] -> (56 * 6) - 21 mod 97
[39695] ['6', '21', '60'] -> (6 - 21) / 60 mod 97
[39696] ['6', '21', '66'] -> 66 / (21 + 6) mod 97
[39697] ['6', '21', '68'] -> (68 - 21) / 6 mod 97
[39698] ['6', '21', '71'] -> (21 - 71) / 6 mod 97
[39699] ['6', '21', '79'] -> 21 - (79 / 6) mod 97
[39700] ['6', '21', '80'] -> (21 + 80) * 6 mod 97
[39701] ['1', '35', '92'] -> (35 - 1) * 92 mod 97
[39702] ['6', '21', '86'] -> (21 + 6) / 86 mod 97
[39703] ['6', '21', '87'] -> (87 / 21) + 6 mod 97
[39704] ['6', '21', '92'] -> (21 * 6) + 92 mod 97
[39705] ['6', '21', '93'] -> (6 / 21) + 93 mod 97
[39706] ['6', '21', '95'] -> 21 - (6 / 95) mod 97
[39707] ['6', '22', '25'] -> (22 + 25) / 6 mod 97
[39708] ['6', '22', '26'] -> (26 - 22) * 6 mod 97
[39709] ['6', '22', '32'] -> 22 - (32 * 6) mod 97
[39710] ['6', '22', '37'] -> (37 + 6) / 22 mod 97
[39711] ['6', '22', '38'] -> (6 / 22) - 38 mod 97
[39712] ['1', '36', '40'] -> 1 / (36 - 40) mod 97
[39713] ['6', '22', '47'] -> (6 - 22) * 47 mod 97
[39714] ['6', '22', '48'] -> (48 + 6) * 22 mod 97
[39715] ['6', '22', '51'] -> 6 / (22 + 51) mod 97
[39716] ['6', '22', '65'] -> (6 * 65) + 22 mod 97
[39717] ['6', '22', '69'] -> (69 - 22) / 6 mod 97
[39718] ['6', '22', '72'] -> (22 - 72) / 6 mod 97
[39719] ['6', '22', '78'] -> (78 / 22) - 6 mod 97
[39720] ['6', '22', '79'] -> (22 + 79) * 6 mod 97
[39721] ['6', '22', '84'] -> (22 + 6) * 84 mod 97
[39722] ['6', '22', '90'] -> 90 / (22 + 6) mod 97
[39723] ['1', '36', '45'] -> 1 - (45 / 36) mod 97
[39724] ['6', '22', '95'] -> 6 / (95 - 22) mod 97
[39725] ['6', '23', '26'] -> (26 / 23) + 6 mod 97
[39726] ['6', '23', '27'] -> (27 - 23) * 6 mod 97
[39727] ['6', '23', '29'] -> (23 - 6) / 29 mod 97
[39728] ['6', '23', '33'] -> (33 + 6) * 23 mod 97
[39729] ['6', '23', '36'] -> (6 - 36) / 23 mod 97
[39730] ['6', '23', '39'] -> (23 / 39) + 6 mod 97
[39731] ['6', '23', '44'] -> 44 - (23 / 6) mod 97
[39732] ['6', '23', '45'] -> (45 - 6) * 23 mod 97
[39733] ['6', '23', '47'] -> 6 / (23 - 47) mod 97
[39734] ['1', '36', '46'] -> (1 + 36) / 46 mod 97
[39735] ['6', '23', '50'] -> 6 / (23 + 50) mod 97
[39736] ['6', '23', '51'] -> (23 + 6) * 51 mod 97
[39737] ['6', '23', '61'] -> (6 + 61) / 23 mod 97
[39738] ['6', '23', '64'] -> (6 - 64) * 23 mod 97
[39739] ['6', '23', '65'] -> 65 - (23 * 6) mod 97
[39740] ['6', '23', '68'] -> (6 - 23) / 68 mod 97
[39741] ['6', '23', '70'] -> (70 - 23) / 6 mod 97
[39742] ['6', '23', '71'] -> 6 - (71 / 23) mod 97
[39743] ['6', '23', '77'] -> 77 / (6 - 23) mod 97
[39744] ['6', '23', '80'] -> (23 * 6) + 80 mod 97
[39745] ['1', '4', '82'] -> 4 / (82 - 1) mod 97
[39746] ['1', '36', '49'] -> 36 / (1 + 49) mod 97
[39747] ['6', '23', '81'] -> (6 * 81) + 23 mod 97
[39748] ['6', '23', '88'] -> (88 / 6) - 23 mod 97
[39749] ['6', '24', '94'] -> (94 / 6) - 24 mod 97
[39750] ['6', '25', '26'] -> (26 + 6) * 25 mod 97
[39751] ['6', '25', '32'] -> 32 - (6 / 25) mod 97
[39752] ['6', '25', '35'] -> 6 - (35 / 25) mod 97
[39753] ['6', '25', '36'] -> (25 / 6) + 36 mod 97
[39754] ['6', '25', '37'] -> (25 - 6) * 37 mod 97
[39755] ['6', '25', '38'] -> (38 - 6) * 25 mod 97
[39756] ['6', '25', '40'] -> (25 * 40) - 6 mod 97
[39757] ['1', '36', '51'] -> 36 / (51 - 1) mod 97
[39758] ['6', '25', '49'] -> 6 / (25 - 49) mod 97
[39759] ['6', '25', '60'] -> (6 - 25) * 60 mod 97
[39760] ['6', '25', '61'] -> (25 / 6) - 61 mod 97
[39761] ['6', '25', '62'] -> (62 / 25) + 6 mod 97
[39762] ['6', '25', '72'] -> (72 - 25) / 6 mod 97
[39763] ['6', '25', '73'] -> 6 - (25 * 73) mod 97
[39764] ['6', '25', '75'] -> (25 - 75) / 6 mod 97
[39765] ['6', '25', '77'] -> 77 - (25 * 6) mod 97
[39766] ['6', '25', '85'] -> (6 - 85) / 25 mod 97
[39767] ['6', '25', '88'] -> 25 / (6 + 88) mod 97
[39768] ['1', '36', '52'] -> (52 / 36) + 1 mod 97
[39769] ['6', '25', '89'] -> (6 * 89) - 25 mod 97
[39770] ['6', '25', '93'] -> (25 / 93) + 6 mod 97
[39771] ['6', '26', '31'] -> (26 * 31) - 6 mod 97
[39772] ['6', '26', '32'] -> (32 * 6) + 26 mod 97
[39773] ['6', '26', '35'] -> (26 * 6) - 35 mod 97
[39774] ['6', '26', '36'] -> (36 + 6) / 26 mod 97
[39775] ['6', '26', '38'] -> (26 * 38) + 6 mod 97
[39776] ['6', '26', '40'] -> (26 - 6) * 40 mod 97
[39777] ['6', '26', '45'] -> (26 / 6) - 45 mod 97
[39778] ['6', '26', '47'] -> 6 / (26 + 47) mod 97
[39779] ['1', '36', '54'] -> (36 - 1) / 54 mod 97
[39780] ['6', '26', '48'] -> (48 - 6) / 26 mod 97
[39781] ['6', '26', '50'] -> 6 / (26 - 50) mod 97
[39782] ['6', '26', '52'] -> (26 / 6) + 52 mod 97
[39783] ['6', '26', '57'] -> (6 - 26) * 57 mod 97
[39784] ['6', '26', '59'] -> 6 - (26 * 59) mod 97
[39785] ['6', '26', '61'] -> (6 - 61) / 26 mod 97
[39786] ['6', '26', '62'] -> (26 * 6) + 62 mod 97
[39787] ['6', '26', '65'] -> 26 - (6 * 65) mod 97
[39788] ['6', '26', '66'] -> (26 + 6) / 66 mod 97
[39789] ['6', '26', '69'] -> 69 - (6 / 26) mod 97
[39790] ['1', '36', '57'] -> 1 / (36 + 57) mod 97
[39791] ['6', '26', '72'] -> (26 / 72) - 6 mod 97
[39792] ['6', '26', '74'] -> 6 - (26 / 74) mod 97
[39793] ['6', '26', '75'] -> (26 + 75) * 6 mod 97
[39794] ['6', '26', '77'] -> (6 + 77) * 26 mod 97
[39795] ['6', '26', '83'] -> 83 - (26 * 6) mod 97
[39796] ['6', '26', '84'] -> 26 / (6 + 84) mod 97
[39797] ['6', '26', '85'] -> (85 / 6) + 26 mod 97
[39798] ['6', '26', '92'] -> 92 / (26 - 6) mod 97
[39799] ['6', '26', '94'] -> (6 / 94) + 26 mod 97
[39800] ['6', '26', '96'] -> 26 / (96 - 6) mod 97
[39801] ['1', '36', '64'] -> 64 / (36 - 1) mod 97
[39802] ['6', '27', '29'] -> (27 / 6) - 29 mod 97
[39803] ['6', '27', '30'] -> (27 / 30) - 6 mod 97
[39804] ['6', '27', '33'] -> (27 * 33) + 6 mod 97
[39805] ['6', '27', '34'] -> (34 / 27) - 6 mod 97
[39806] ['6', '27', '35'] -> 35 - (6 / 27) mod 97
[39807] ['6', '27', '36'] -> (27 + 6) * 36 mod 97
[39808] ['6', '27', '37'] -> (6 - 37) / 27 mod 97
[39809] ['6', '27', '38'] -> (38 + 6) * 27 mod 97
[39810] ['6', '27', '41'] -> (27 * 6) - 41 mod 97
[39811] ['6', '27', '46'] -> 6 / (27 + 46) mod 97
[39812] ['1', '36', '65'] -> (1 - 65) * 36 mod 97
[39813] ['6', '27', '47'] -> 6 - (27 / 47) mod 97
[39814] ['6', '27', '48'] -> (48 * 6) + 27 mod 97
[39815] ['6', '27', '49'] -> 27 - (49 * 6) mod 97
[39816] ['6', '27', '51'] -> 6 / (27 - 51) mod 97
[39817] ['6', '27', '55'] -> (27 * 55) - 6 mod 97
[39818] ['6', '27', '56'] -> (27 * 6) + 56 mod 97
[39819] ['6', '27', '59'] -> (6 - 59) * 27 mod 97
[39820] ['6', '27', '60'] -> (6 + 60) / 27 mod 97
[39821] ['6', '27', '62'] -> (27 + 6) / 62 mod 97
[39822] ['6', '27', '64'] -> 6 - (27 * 64) mod 97
[39823] ['1', '36', '68'] -> (36 * 68) + 1 mod 97
[39824] ['6', '27', '68'] -> (27 / 6) + 68 mod 97
[39825] ['6', '27', '78'] -> 78 / (6 - 27) mod 97
[39826] ['6', '27', '82'] -> (6 - 27) * 82 mod 97
[39827] ['6', '27', '89'] -> 89 - (27 * 6) mod 97
[39828] ['6', '27', '92'] -> 27 / (92 - 6) mod 97
[39829] ['6', '27', '95'] -> (6 / 95) + 27 mod 97
[39830] ['6', '27', '96'] -> 6 - (96 / 27) mod 97
[39831] ['6', '28', '32'] -> (32 - 28) * 6 mod 97
[39832] ['6', '28', '33'] -> 28 - (33 * 6) mod 97
[39833] ['6', '28', '34'] -> 6 - (28 * 34) mod 97
[39834] ['1', '36', '76'] -> (1 / 76) - 36 mod 97
[39835] ['6', '28', '40'] -> 40 / (28 + 6) mod 97
[39836] ['6', '28', '41'] -> (41 * 6) - 28 mod 97
[39837] ['6', '28', '52'] -> 6 / (28 - 52) mod 97
[39838] ['6', '28', '61'] -> 61 - (28 / 6) mod 97
[39839] ['6', '28', '63'] -> (28 * 63) + 6 mod 97
[39840] ['6', '28', '71'] -> (6 / 71) - 28 mod 97
[39841] ['6', '28', '75'] -> (75 - 28) / 6 mod 97
[39842] ['6', '28', '76'] -> 28 / (6 + 76) mod 97
[39843] ['6', '28', '77'] -> (28 / 77) + 6 mod 97
[39844] ['6', '28', '85'] -> (28 / 85) - 6 mod 97
[39845] ['1', '36', '95'] -> (36 * 95) - 1 mod 97
[39846] ['6', '28', '90'] -> (90 - 6) * 28 mod 97
[39847] ['6', '28', '92'] -> (28 + 6) * 92 mod 97
[39848] ['6', '28', '94'] -> (6 / 28) - 94 mod 97
[39849] ['6', '28', '96'] -> (96 - 6) / 28 mod 97
[39850] ['6', '29', '33'] -> (33 - 29) * 6 mod 97
[39851] ['6', '29', '37'] -> (37 / 29) + 6 mod 97
[39852] ['6', '29', '39'] -> (29 - 6) * 39 mod 97
[39853] ['6', '29', '40'] -> 29 - (6 / 40) mod 97
[39854] ['6', '29', '43'] -> (29 / 43) - 6 mod 97
[39855] ['6', '29', '52'] -> (6 - 52) * 29 mod 97
[39856] ['1', '4', '85'] -> (4 - 1) / 85 mod 97
[39857] ['1', '37', '39'] -> 39 / (1 + 37) mod 97
[39858] ['6', '29', '54'] -> (29 + 6) / 54 mod 97
[39859] ['6', '29', '58'] -> (6 - 29) * 58 mod 97
[39860] ['6', '29', '60'] -> 6 - (60 / 29) mod 97
[39861] ['6', '29', '61'] -> 61 - (6 / 29) mod 97
[39862] ['6', '29', '64'] -> 64 / (29 + 6) mod 97
[39863] ['6', '29', '66'] -> (6 / 66) - 29 mod 97
[39864] ['6', '29', '76'] -> (76 - 29) / 6 mod 97
[39865] ['6', '29', '79'] -> (29 - 79) / 6 mod 97
[39866] ['6', '29', '83'] -> 6 - (29 * 83) mod 97
[39867] ['6', '29', '88'] -> (29 * 88) - 6 mod 97
[39868] ['1', '37', '40'] -> (37 * 40) - 1 mod 97
[39869] ['6', '29', '90'] -> 6 - (29 / 90) mod 97
[39870] ['6', '29', '92'] -> (6 - 29) / 92 mod 97
[39871] ['6', '30', '35'] -> (35 + 6) / 30 mod 97
[39872] ['6', '30', '36'] -> 30 - (36 / 6) mod 97
[39873] ['6', '30', '42'] -> 6 - (42 / 30) mod 97
[39874] ['6', '30', '43'] -> 6 / (30 + 43) mod 97
[39875] ['6', '30', '44'] -> (6 - 44) * 30 mod 97
[39876] ['6', '30', '47'] -> (47 - 6) / 30 mod 97
[39877] ['6', '30', '50'] -> (30 + 6) / 50 mod 97
[39878] ['6', '30', '53'] -> (53 + 6) * 30 mod 97
[39879] ['1', '37', '41'] -> 1 / (37 - 41) mod 97
[39880] ['6', '30', '55'] -> (55 / 30) + 6 mod 97
[39881] ['6', '30', '59'] -> (30 * 6) - 59 mod 97
[39882] ['6', '30', '61'] -> (61 / 6) + 30 mod 97
[39883] ['6', '30', '62'] -> (6 - 62) / 30 mod 97
[39884] ['6', '30', '65'] -> (65 - 6) * 30 mod 97
[39885] ['6', '30', '68'] -> 30 / (6 + 68) mod 97
[39886] ['6', '30', '71'] -> (30 + 71) * 6 mod 97
[39887] ['6', '30', '78'] -> (30 / 6) - 78 mod 97
[39888] ['6', '30', '82'] -> (6 / 30) + 82 mod 97
[39889] ['6', '30', '88'] -> 88 / (30 + 6) mod 97
[39890] ['1', '37', '42'] -> (1 + 37) / 42 mod 97
[39891] ['6', '30', '91'] -> 91 / (30 - 6) mod 97
[39892] ['6', '31', '33'] -> 31 / (6 - 33) mod 97
[39893] ['6', '31', '36'] -> 6 - (31 / 36) mod 97
[39894] ['6', '31', '38'] -> (6 - 38) / 31 mod 97
[39895] ['6', '31', '39'] -> (39 / 6) - 31 mod 97
[39896] ['6', '31', '46'] -> (31 + 6) / 46 mod 97
[39897] ['6', '31', '56'] -> (31 / 56) - 6 mod 97
[39898] ['6', '31', '57'] -> (57 / 31) - 6 mod 97
[39899] ['6', '31', '59'] -> (59 + 6) / 31 mod 97
[39900] ['6', '31', '64'] -> 31 / (6 + 64) mod 97
[39901] ['1', '37', '48'] -> (37 / 48) + 1 mod 97
[39902] ['6', '31', '68'] -> 68 - (6 / 31) mod 97
[39903] ['6', '31', '70'] -> (31 + 70) * 6 mod 97
[39904] ['6', '31', '71'] -> (71 - 6) / 31 mod 97
[39905] ['6', '31', '76'] -> 31 / (76 - 6) mod 97
[39906] ['6', '31', '77'] -> (6 / 31) + 77 mod 97
[39907] ['6', '31', '78'] -> (78 - 31) / 6 mod 97
[39908] ['6', '31', '79'] -> 79 / (6 - 31) mod 97
[39909] ['6', '31', '81'] -> (31 - 81) / 6 mod 97
[39910] ['6', '31', '82'] -> 31 - (6 * 82) mod 97
[39911] ['6', '31', '83'] -> (6 / 83) - 31 mod 97
[39912] ['1', '37', '49'] -> 1 - (37 / 49) mod 97
[39913] ['6', '31', '85'] -> (85 - 6) * 31 mod 97
[39914] ['6', '31', '90'] -> (6 * 90) - 31 mod 97
[39915] ['6', '32', '36'] -> (36 - 32) * 6 mod 97
[39916] ['6', '32', '37'] -> 32 / (6 - 37) mod 97
[39917] ['6', '32', '39'] -> 39 / (32 + 6) mod 97
[39918] ['6', '32', '41'] -> 6 / (32 + 41) mod 97
[39919] ['6', '32', '43'] -> (32 * 43) + 6 mod 97
[39920] ['6', '32', '45'] -> (45 / 6) - 32 mod 97
[39921] ['6', '32', '46'] -> (32 / 6) - 46 mod 97
[39922] ['6', '32', '48'] -> 32 - (48 / 6) mod 97
[39923] ['1', '37', '50'] -> (37 - 1) / 50 mod 97
[39924] ['6', '32', '51'] -> (32 / 6) + 51 mod 97
[39925] ['6', '32', '54'] -> 6 - (32 * 54) mod 97
[39926] ['6', '32', '56'] -> 6 / (32 - 56) mod 97
[39927] ['6', '32', '59'] -> (6 / 59) - 32 mod 97
[39928] ['6', '32', '60'] -> 32 / (6 + 60) mod 97
[39929] ['6', '32', '66'] -> 32 - (6 * 66) mod 97
[39930] ['6', '32', '67'] -> (32 + 6) * 67 mod 97
[39931] ['6', '32', '69'] -> (32 + 69) * 6 mod 97
[39932] ['6', '32', '71'] -> (32 * 6) - 71 mod 97
[39933] ['6', '32', '74'] -> (6 * 74) - 32 mod 97
[39934] ['1', '37', '56'] -> 1 / (37 + 56) mod 97
[39935] ['6', '32', '78'] -> (6 - 78) * 32 mod 97
[39936] ['6', '32', '79'] -> (79 - 32) / 6 mod 97
[39937] ['6', '32', '82'] -> (32 - 82) / 6 mod 97
[39938] ['6', '32', '87'] -> (87 / 32) - 6 mod 97
[39939] ['6', '32', '88'] -> (32 / 88) + 6 mod 97
[39940] ['6', '32', '90'] -> (32 - 6) / 90 mod 97
[39941] ['6', '32', '91'] -> (91 / 32) + 6 mod 97
[39942] ['6', '32', '94'] -> 94 - (32 / 6) mod 97
[39943] ['6', '33', '33'] -> 33 - (6 / 33) mod 97
[39944] ['6', '33', '37'] -> (37 - 33) * 6 mod 97
[39945] ['1', '37', '64'] -> (1 - 37) * 64 mod 97
[39946] ['6', '33', '38'] -> (33 + 6) / 38 mod 97
[39947] ['6', '33', '40'] -> 6 / (33 + 40) mod 97
[39948] ['6', '33', '41'] -> 33 / (6 - 41) mod 97
[39949] ['6', '33', '42'] -> (42 - 6) * 33 mod 97
[39950] ['6', '33', '43'] -> (43 / 6) + 33 mod 97
[39951] ['6', '33', '44'] -> (33 - 6) * 44 mod 97
[39952] ['6', '33', '45'] -> (33 * 45) - 6 mod 97
[39953] ['6', '33', '47'] -> (47 * 6) + 33 mod 97
[39954] ['6', '33', '50'] -> 33 - (50 * 6) mod 97
[39955] ['6', '33', '53'] -> (6 - 33) * 53 mod 97
[39956] ['1', '37', '67'] -> (1 + 37) * 67 mod 97
[39957] ['6', '33', '54'] -> 33 - (54 / 6) mod 97
[39958] ['6', '33', '56'] -> 33 / (56 + 6) mod 97
[39959] ['6', '33', '57'] -> 6 / (33 - 57) mod 97
[39960] ['6', '33', '58'] -> (58 * 6) - 33 mod 97
[39961] ['6', '33', '64'] -> (6 / 64) + 33 mod 97
[39962] ['6', '33', '66'] -> 66 / (33 - 6) mod 97
[39963] ['6', '33', '69'] -> (33 / 69) - 6 mod 97
[39964] ['6', '33', '70'] -> 6 - (33 * 70) mod 97
[39965] ['6', '33', '77'] -> (33 * 6) - 77 mod 97
[39966] ['6', '33', '78'] -> 78 - (33 / 6) mod 97
[39967] ['1', '4', '95'] -> (1 + 95) / 4 mod 97
[39968] ['1', '37', '75'] -> (75 / 37) + 1 mod 97
[39969] ['6', '33', '79'] -> 6 - (33 / 79) mod 97
[39970] ['6', '33', '80'] -> (80 - 33) / 6 mod 97
[39971] ['6', '33', '83'] -> (33 - 83) / 6 mod 97
[39972] ['6', '33', '85'] -> 6 - (85 / 33) mod 97
[39973] ['6', '33', '86'] -> (33 - 6) / 86 mod 97
[39974] ['6', '33', '87'] -> (6 - 87) / 33 mod 97
[39975] ['6', '33', '92'] -> (6 / 92) - 33 mod 97
[39976] ['6', '34', '37'] -> (37 / 6) + 34 mod 97
[39977] ['6', '34', '38'] -> (38 - 34) * 6 mod 97
[39978] ['6', '34', '47'] -> 47 - (6 / 34) mod 97
[39979] ['1', '37', '79'] -> (1 - 79) * 37 mod 97
[39980] ['6', '34', '50'] -> (50 / 34) - 6 mod 97
[39981] ['6', '34', '58'] -> 6 / (34 - 58) mod 97
[39982] ['6', '34', '60'] -> 34 - (60 / 6) mod 97
[39983] ['6', '34', '62'] -> 62 - (34 / 6) mod 97
[39984] ['6', '34', '69'] -> (34 * 69) + 6 mod 97
[39985] ['6', '34', '77'] -> (6 / 77) + 34 mod 97
[39986] ['6', '34', '82'] -> (34 - 6) / 82 mod 97
[39987] ['6', '34', '86'] -> (6 + 86) * 34 mod 97
[39988] ['6', '34', '87'] -> 87 / (34 + 6) mod 97
[39989] ['6', '34', '90'] -> 90 / (34 - 6) mod 97
[39990] ['1', '37', '82'] -> (1 / 82) + 37 mod 97
[39991] ['6', '34', '96'] -> (6 / 34) - 96 mod 97
[39992] ['6', '35', '38'] -> 6 / (35 + 38) mod 97
[39993] ['6', '35', '40'] -> 40 - (35 * 6) mod 97
[39994] ['6', '35', '55'] -> (35 + 6) * 55 mod 97
[39995] ['6', '35', '56'] -> (6 / 56) - 35 mod 97
[39996] ['6', '35', '58'] -> (58 + 6) / 35 mod 97
[39997] ['6', '35', '59'] -> 6 / (35 - 59) mod 97
[39998] ['6', '35', '60'] -> 35 / (60 - 6) mod 97
[39999] ['6', '35', '63'] -> (63 / 6) - 35 mod 97
[40000] ['6', '35', '72'] -> (35 / 72) + 6 mod 97
[40001] ['1', '37', '88'] -> 88 / (37 - 1) mod 97
[40002] ['6', '35', '78'] -> (35 - 6) / 78 mod 97
[40003] ['6', '35', '79'] -> (6 * 79) + 35 mod 97
[40004] ['6', '35', '84'] -> (35 * 84) - 6 mod 97
[40005] ['6', '35', '85'] -> (35 - 85) / 6 mod 97
[40006] ['6', '35', '89'] -> (35 * 6) - 89 mod 97
[40007] ['6', '35', '94'] -> (6 - 94) * 35 mod 97
[40008] ['6', '35', '95'] -> (35 / 6) - 95 mod 97
[40009] ['6', '36', '37'] -> 6 / (36 + 37) mod 97
[40010] ['6', '36', '39'] -> (39 - 6) * 36 mod 97
[40011] ['6', '36', '41'] -> 41 / (36 - 6) mod 97
[40012] ['1', '37', '94'] -> (1 / 37) - 94 mod 97
[40013] ['6', '36', '44'] -> 36 / (44 + 6) mod 97
[40014] ['6', '36', '46'] -> 46 - (36 * 6) mod 97
[40015] ['6', '36', '53'] -> 36 / (6 - 53) mod 97
[40016] ['6', '36', '57'] -> (6 / 36) - 57 mod 97
[40017] ['6', '36', '59'] -> (36 - 6) * 59 mod 97
[40018] ['6', '36', '60'] -> 6 / (36 - 60) mod 97
[40019] ['6', '36', '65'] -> (36 + 65) * 6 mod 97
[40020] ['6', '36', '68'] -> (6 / 68) - 36 mod 97
[40021] ['6', '36', '69'] -> (69 / 6) - 36 mod 97
[40022] ['6', '36', '70'] -> (6 - 70) * 36 mod 97
[40023] ['1', '37', '95'] -> (37 * 95) + 1 mod 97
[40024] ['6', '36', '72'] -> 36 - (72 / 6) mod 97
[40025] ['6', '36', '74'] -> (36 - 6) / 74 mod 97
[40026] ['6', '36', '82'] -> (6 + 82) / 36 mod 97
[40027] ['6', '36', '83'] -> (83 - 36) / 6 mod 97
[40028] ['6', '36', '86'] -> (36 - 86) / 6 mod 97
[40029] ['6', '36', '94'] -> (94 - 6) / 36 mod 97
[40030] ['6', '37', '41'] -> (41 - 37) * 6 mod 97
[40031] ['6', '37', '43'] -> (43 / 37) - 6 mod 97
[40032] ['6', '37', '48'] -> (37 * 48) - 6 mod 97
[40033] ['6', '37', '53'] -> 53 - (6 / 37) mod 97
[40034] ['1', '38', '38'] -> (1 + 38) / 38 mod 97
[40035] ['6', '37', '57'] -> 37 / (6 - 57) mod 97
[40036] ['6', '37', '61'] -> 6 / (37 - 61) mod 97
[40037] ['6', '37', '62'] -> 62 / (37 + 6) mod 97
[40038] ['6', '37', '63'] -> (37 / 6) - 63 mod 97
[40039] ['6', '37', '64'] -> (37 + 64) * 6 mod 97
[40040] ['6', '37', '65'] -> 65 / (37 - 6) mod 97
[40041] ['6', '37', '68'] -> 6 - (37 / 68) mod 97
[40042] ['6', '37', '70'] -> (37 - 6) / 70 mod 97
[40043] ['6', '37', '79'] -> (37 - 6) * 79 mod 97
[40044] ['6', '37', '83'] -> 37 - (6 * 83) mod 97
[40045] ['1', '38', '40'] -> (40 - 1) / 38 mod 97
[40046] ['6', '37', '88'] -> (6 - 88) / 37 mod 97
[40047] ['6', '37', '91'] -> (6 * 91) - 37 mod 97
[40048] ['6', '37', '92'] -> (6 / 37) + 92 mod 97
[40049] ['6', '37', '93'] -> (37 * 6) + 93 mod 97
[40050] ['6', '37', '95'] -> (37 / 95) - 6 mod 97
[40051] ['6', '38', '45'] -> (45 - 6) / 38 mod 97
[40052] ['6', '38', '47'] -> (38 / 6) - 47 mod 97
[40053] ['6', '38', '48'] -> 38 / (48 - 6) mod 97
[40054] ['6', '38', '50'] -> (38 / 6) + 50 mod 97
[40055] ['6', '38', '53'] -> (38 / 53) - 6 mod 97
[40056] ['1', '38', '41'] -> 38 / (1 + 41) mod 97
[40057] ['6', '38', '62'] -> 6 / (38 - 62) mod 97
[40058] ['6', '38', '63'] -> (38 + 63) * 6 mod 97
[40059] ['6', '38', '64'] -> (6 - 64) / 38 mod 97
[40060] ['6', '38', '65'] -> 65 - (6 / 38) mod 97
[40061] ['6', '38', '66'] -> (38 - 6) / 66 mod 97
[40062] ['6', '38', '67'] -> 38 - (6 * 67) mod 97
[40063] ['6', '38', '71'] -> 6 - (38 * 71) mod 97
[40064] ['6', '38', '72'] -> (6 - 38) * 72 mod 97
[40065] ['6', '38', '75'] -> (6 * 75) - 38 mod 97
[40066] ['6', '38', '80'] -> (6 / 38) + 80 mod 97
[40067] ['1', '38', '43'] -> 38 / (43 - 1) mod 97
[40068] ['6', '38', '81'] -> (81 / 6) - 38 mod 97
[40069] ['6', '38', '84'] -> 38 - (84 / 6) mod 97
[40070] ['6', '38', '85'] -> (85 - 38) / 6 mod 97
[40071] ['6', '38', '86'] -> 86 / (38 + 6) mod 97
[40072] ['6', '38', '87'] -> (38 * 6) + 87 mod 97
[40073] ['6', '38', '88'] -> (38 - 88) / 6 mod 97
[40074] ['6', '38', '95'] -> 95 - (38 / 6) mod 97
[40075] ['6', '39', '43'] -> (43 - 39) * 6 mod 97
[40076] ['6', '39', '44'] -> 39 / (44 - 6) mod 97
[40077] ['6', '39', '46'] -> (46 * 6) + 39 mod 97
[40078] ['1', '1', '89'] -> (1 + 1) / 89 mod 97
[40079] ['1', '5', '5'] -> (5 * 5) - 1 mod 97
[40080] ['1', '38', '44'] -> (38 * 44) + 1 mod 97
[40081] ['6', '39', '51'] -> 39 - (51 * 6) mod 97
[40082] ['6', '39', '53'] -> (39 * 53) - 6 mod 97
[40083] ['6', '39', '54'] -> 54 - (6 / 39) mod 97
[40084] ['6', '39', '61'] -> (6 - 39) * 61 mod 97
[40085] ['6', '39', '63'] -> 6 / (39 - 63) mod 97
[40086] ['6', '39', '64'] -> 64 - (39 * 6) mod 97
[40087] ['6', '39', '65'] -> 39 / (6 - 65) mod 97
[40088] ['6', '39', '66'] -> (39 / 6) + 66 mod 97
[40089] ['6', '39', '78'] -> 39 - (6 / 78) mod 97
[40090] ['6', '39', '79'] -> 79 - (39 / 6) mod 97
[40091] ['1', '38', '46'] -> (38 - 1) / 46 mod 97
[40092] ['6', '39', '80'] -> (6 - 80) * 39 mod 97
[40093] ['6', '39', '83'] -> (39 / 83) + 6 mod 97
[40094] ['6', '39', '86'] -> (86 - 39) / 6 mod 97
[40095] ['6', '39', '89'] -> (39 - 89) / 6 mod 97
[40096] ['6', '39', '91'] -> (6 / 39) + 91 mod 97
[40097] ['6', '40', '40'] -> 40 / (40 - 6) mod 97
[40098] ['6', '40', '41'] -> (41 / 40) + 6 mod 97
[40099] ['6', '40', '43'] -> (43 * 6) - 40 mod 97
[40100] ['6', '40', '44'] -> (44 - 40) * 6 mod 97
[40101] ['6', '40', '56'] -> 6 - (56 / 40) mod 97
[40102] ['1', '38', '47'] -> 47 - (1 / 38) mod 97
[40103] ['6', '40', '57'] -> 57 / (6 - 40) mod 97
[40104] ['6', '40', '62'] -> (6 * 62) + 40 mod 97
[40105] ['6', '40', '64'] -> 6 / (40 - 64) mod 97
[40106] ['6', '40', '66'] -> (40 / 66) - 6 mod 97
[40107] ['6', '40', '69'] -> 40 / (6 - 69) mod 97
[40108] ['6', '40', '78'] -> (6 / 40) - 78 mod 97
[40109] ['6', '40', '81'] -> (6 + 81) / 40 mod 97
[40110] ['6', '40', '83'] -> (6 - 83) * 40 mod 97
[40111] ['6', '40', '84'] -> 6 - (40 / 84) mod 97
[40112] ['6', '40', '88'] -> (6 / 88) - 40 mod 97
[40113] ['1', '38', '51'] -> (1 - 38) / 51 mod 97
