[1] ['1', '1', '1', '11'] -> (1 + 1) * (1 + 11) base 12
[353] ['14', '17', '17', '25'] -> ((17 - 14) * 17) - 25 base 12
[354] ['14', '17', '18', '40'] -> ((18 - 14) * 17) - 40 base 12
[355] ['14', '17', '19', '1A'] -> ((19 - 17) * 1A) - 14 base 12
[356] ['14', '17', '19', '34'] -> (14 + 34) / (19 - 17) base 12
[357] ['14', '17', '19', '41'] -> ((17 * 19) + 41) / 14 base 12
[358] ['14', '17', '1A', '22'] -> ((14 + 1A) / 17) + 22 base 12
[359] ['1', '1B', '26', '40'] -> 26 - (40 / (1 + 1B)) base 12
[360] ['14', '17', '1B', '30'] -> ((1B - 17) * 14) - 30 base 12
[361] ['14', '17', '1B', '35'] -> ((17 - 14) * 1B) - 35 base 12
[362] ['14', '17', '20', '38'] -> ((17 - 14) * 20) - 38 base 12
[363] ['14', '17', '20', '39'] -> ((17 + 39) / 14) + 20 base 12
[364] ['14', '17', '21', '23'] -> ((17 * 21) - 23) / 14 base 12
[365] ['14', '17', '21', '25'] -> ((17 + 25) / 14) + 21 base 12
[366] ['14', '17', '21', '30'] -> ((17 * 30) + 14) / 21 base 12
[367] ['14', '17', '21', '35'] -> ((14 + 35) / 17) + 21 base 12
[368] ['14', '17', '21', '3B'] -> ((17 - 14) * 21) - 3B base 12
[369] ['14', '17', '22', '3A'] -> ((17 * 22) - 3A) / 14 base 12
[370] ['1', '1B', '28', '33'] -> ((1B * 33) - 1) / 28 base 12
[371] ['14', '17', '25', '27'] -> 27 - ((17 + 25) / 14) base 12
[372] ['14', '17', '27', '30'] -> ((14 * 27) + 30) / 17 base 12
[373] ['14', '17', '27', '35'] -> 27 - ((14 + 35) / 17) base 12
[374] ['14', '17', '28', '40'] -> ((17 * 40) - 14) / 28 base 12
[375] ['14', '17', '2B', '41'] -> (2B + 41) / (17 - 14) base 12
[376] ['14', '17', '30', '35'] -> (17 * 30) - (14 * 35) base 12
[377] ['14', '17', '30', '40'] -> (30 + 40) / (17 - 14) base 12
[378] ['14', '17', '31', '3B'] -> (31 + 3B) / (17 - 14) base 12
[379] ['14', '17', '33', '39'] -> (33 + 39) / (17 - 14) base 12
[380] ['14', '17', '34', '38'] -> (34 + 38) / (17 - 14) base 12
[381] ['1', '1B', '31', '39'] -> ((1B * 39) + 1) / 31 base 12
[382] ['14', '17', '35', '37'] -> (35 + 37) / (17 - 14) base 12
[383] ['14', '18', '18', '40'] -> ((18 * 18) + 40) / 14 base 12
[384] ['14', '18', '19', '32'] -> ((14 * 32) - 18) / 19 base 12
[385] ['14', '18', '1A', '1A'] -> ((1A - 18) * 1A) - 14 base 12
[386] ['14', '18', '1A', '21'] -> ((21 - 1A) * 14) - 18 base 12
[387] ['14', '18', '1B', '22'] -> ((22 - 1B) * 14) - 18 base 12
[388] ['14', '18', '1B', '23'] -> (18 * 1B) - (14 * 23) base 12
[389] ['14', '18', '1B', '29'] -> ((18 * 29) - 14) / 1B base 12
[390] ['14', '18', '1B', '33'] -> ((14 * 33) + 18) / 1B base 12
[391] ['14', '18', '20', '23'] -> ((23 - 20) * 14) - 18 base 12
[392] ['1', '1B', '31', '3A'] -> ((31 / 1B) - 1) * 3A base 12
[393] ['14', '18', '20', '26'] -> 26 - ((14 + 20) / 18) base 12
[394] ['14', '18', '20', '30'] -> ((20 - 18) * 14) - 30 base 12
[395] ['14', '18', '20', '38'] -> ((18 + 38) / 14) + 20 base 12
[396] ['14', '18', '21', '38'] -> ((14 + 38) / 18) + 21 base 12
[397] ['14', '18', '21', '39'] -> ((14 * 39) - 18) / 21 base 12
[398] ['14', '18', '22', '25'] -> ((25 - 22) * 14) - 18 base 12
[399] ['14', '18', '23', '26'] -> ((26 - 23) * 14) - 18 base 12
[400] ['14', '18', '23', '28'] -> (18 * 23) - (14 * 28) base 12
[401] ['14', '18', '23', '3A'] -> ((14 * 3A) + 18) / 23 base 12
[402] ['14', '18', '24', '34'] -> ((18 * 34) - 14) / 24 base 12
[403] ['1', '20', '22', '3B'] -> ((1 + 3B) / 20) + 22 base 12
[404] ['14', '18', '25', '28'] -> ((28 - 25) * 14) - 18 base 12
[405] ['14', '18', '25', '32'] -> (14 * 32) - (18 * 25) base 12
[406] ['14', '18', '26', '29'] -> ((29 - 26) * 14) - 18 base 12
[407] ['14', '18', '27', '2A'] -> ((2A - 27) * 14) - 18 base 12
[408] ['14', '18', '27', '31'] -> (18 * 27) - (14 * 31) base 12
[409] ['14', '18', '27', '38'] -> 27 - ((14 + 38) / 18) base 12
[410] ['14', '18', '28', '29'] -> ((14 * 29) + 28) / 18 base 12
[411] ['14', '18', '28', '31'] -> ((14 * 31) - 28) / 18 base 12
[412] ['14', '18', '29', '30'] -> ((30 - 29) * 14) - 18 base 12
[413] ['14', '18', '29', '37'] -> (14 * 37) - (18 * 29) base 12
[414] ['1', '20', '26', '3B'] -> 26 - ((1 + 3B) / 20) base 12
[415] ['14', '18', '29', '3B'] -> ((18 * 3B) - 14) / 29 base 12
[416] ['14', '18', '2A', '31'] -> ((31 - 2A) * 14) - 18 base 12
[417] ['14', '18', '2B', '32'] -> ((32 - 2B) * 14) - 18 base 12
[418] ['14', '18', '30', '33'] -> ((33 - 30) * 14) - 18 base 12
[419] ['14', '18', '31', '34'] -> ((34 - 31) * 14) - 18 base 12
[420] ['14', '18', '31', '40'] -> (14 * 40) - (18 * 31) base 12
[421] ['14', '18', '32', '35'] -> ((35 - 32) * 14) - 18 base 12
[422] ['14', '18', '32', '40'] -> ((14 * 32) - 40) / 18 base 12
[423] ['14', '18', '33', '36'] -> ((36 - 33) * 14) - 18 base 12
[424] ['14', '18', '34', '37'] -> ((37 - 34) * 14) - 18 base 12
[425] ['1', '20', '28', '39'] -> ((39 / 20) - 1) * 28 base 12
[426] ['14', '18', '35', '38'] -> ((38 - 35) * 14) - 18 base 12
[427] ['14', '18', '36', '39'] -> ((39 - 36) * 14) - 18 base 12
[428] ['14', '18', '37', '3A'] -> ((3A - 37) * 14) - 18 base 12
[429] ['14', '18', '38', '3B'] -> ((3B - 38) * 14) - 18 base 12
[430] ['14', '18', '3A', '41'] -> ((41 - 3A) * 14) - 18 base 12
[431] ['14', '19', '1A', '1B'] -> ((1B - 19) * 1A) - 14 base 12
[432] ['14', '19', '1A', '22'] -> ((1A * 22) + 14) / 19 base 12
[433] ['14', '19', '1B', '34'] -> (14 + 34) / (1B - 19) base 12
[434] ['14', '19', '20', '37'] -> ((19 + 37) / 14) + 20 base 12
[435] ['14', '19', '21', '23'] -> ((19 + 23) / 14) + 21 base 12
[436] ['1', '20', '28', '41'] -> 41 / ((20 / 28) + 1) base 12
[437] ['14', '19', '21', '30'] -> ((21 - 19) * 14) - 30 base 12
[438] ['14', '19', '21', '3B'] -> ((14 + 3B) / 19) + 21 base 12
[439] ['14', '19', '22', '22'] -> ((14 + 22) / 19) + 22 base 12
[440] ['14', '19', '22', '26'] -> 26 - ((14 + 22) / 19) base 12
[441] ['14', '19', '23', '27'] -> 27 - ((19 + 23) / 14) base 12
[442] ['14', '19', '27', '3B'] -> 27 - ((14 + 3B) / 19) base 12
[443] ['14', '19', '28', '37'] -> 28 - ((19 + 37) / 14) base 12
[444] ['14', '19', '2A', '38'] -> ((14 * 2A) + 38) / 19 base 12
[445] ['14', '19', '30', '41'] -> (14 * 41) - (19 * 30) base 12
[446] ['14', '1A', '1A', '20'] -> ((20 - 1A) * 1A) - 14 base 12
[447] ['1', '1', '21', '33'] -> (1 + 1) * (33 - 21) base 12
[448] ['1', '20', '32', '40'] -> ((32 / 20) - 1) * 40 base 12
[449] ['14', '1A', '1B', '21'] -> ((21 - 1B) * 1A) - 14 base 12
[450] ['14', '1A', '20', '21'] -> ((20 * 21) + 14) / 1A base 12
[451] ['14', '1A', '20', '31'] -> ((14 * 31) + 20) / 1A base 12
[452] ['14', '1A', '21', '22'] -> ((1A + 22) / 14) + 21 base 12
[453] ['14', '1A', '21', '23'] -> ((23 - 21) * 1A) - 14 base 12
[454] ['14', '1A', '22', '27'] -> 27 - ((1A + 22) / 14) base 12
[455] ['14', '1A', '22', '2A'] -> (1A * 22) - (14 * 2A) base 12
[456] ['14', '1A', '23', '25'] -> ((25 - 23) * 1A) - 14 base 12
[457] ['14', '1A', '25', '27'] -> ((27 - 25) * 1A) - 14 base 12
[458] ['14', '1A', '26', '28'] -> ((28 - 26) * 1A) - 14 base 12
[459] ['1', '20', '34', '36'] -> ((34 / 20) - 1) * 36 base 12
[460] ['14', '1A', '26', '37'] -> (14 * 37) - (1A * 26) base 12
[461] ['14', '1A', '27', '29'] -> ((29 - 27) * 1A) - 14 base 12
[462] ['14', '1A', '28', '34'] -> ((1A * 34) + 14) / 28 base 12
[463] ['14', '1A', '29', '2B'] -> ((2B - 29) * 1A) - 14 base 12
[464] ['14', '1A', '2A', '39'] -> (1A * 2A) - (14 * 39) base 12
[465] ['14', '1A', '2B', '31'] -> ((31 - 2B) * 1A) - 14 base 12
[466] ['14', '1A', '30', '32'] -> ((32 - 30) * 1A) - 14 base 12
[467] ['14', '1A', '30', '34'] -> ((14 * 30) + 34) / 1A base 12
[468] ['14', '1A', '31', '33'] -> ((33 - 31) * 1A) - 14 base 12
[469] ['14', '1A', '32', '34'] -> ((34 - 32) * 1A) - 14 base 12
[470] ['1', '20', '36', '38'] -> 38 / ((20 / 36) + 1) base 12
[471] ['14', '1A', '33', '35'] -> ((35 - 33) * 1A) - 14 base 12
[472] ['14', '1A', '34', '35'] -> ((14 * 35) - 34) / 1A base 12
[473] ['14', '1A', '34', '36'] -> ((36 - 34) * 1A) - 14 base 12
[474] ['14', '1A', '35', '37'] -> ((37 - 35) * 1A) - 14 base 12
[475] ['14', '1A', '37', '39'] -> ((39 - 37) * 1A) - 14 base 12
[476] ['14', '1A', '39', '3B'] -> ((3B - 39) * 1A) - 14 base 12
[477] ['14', '1A', '3A', '40'] -> ((40 - 3A) * 1A) - 14 base 12
[478] ['14', '1A', '40', '40'] -> ((40 + 40) / 14) + 1A base 12
[479] ['14', '1B', '20', '35'] -> ((1B + 35) / 14) + 20 base 12
[480] ['14', '1B', '21', '21'] -> ((1B + 21) / 14) + 21 base 12
[481] ['1', '21', '22', '41'] -> ((1 + 41) / 21) + 22 base 12
[482] ['14', '1B', '21', '27'] -> 27 - ((1B + 21) / 14) base 12
[483] ['14', '1B', '21', '34'] -> (14 + 34) / (21 - 1B) base 12
[484] ['14', '1B', '23', '30'] -> ((23 - 1B) * 14) - 30 base 12
[485] ['14', '1B', '25', '30'] -> ((1B * 30) - 14) / 25 base 12
[486] ['14', '1B', '26', '26'] -> 26 - ((14 + 26) / 1B) base 12
[487] ['14', '1B', '27', '41'] -> ((27 + 41) / 14) + 1B base 12
[488] ['14', '1B', '28', '35'] -> 28 - ((1B + 35) / 14) base 12
[489] ['14', '1B', '28', '40'] -> ((28 + 40) / 14) + 1B base 12
[490] ['14', '1B', '29', '3B'] -> ((29 + 3B) / 14) + 1B base 12
[491] ['14', '1B', '2A', '3A'] -> ((2A + 3A) / 14) + 1B base 12
[492] ['1', '21', '26', '41'] -> 26 - ((1 + 41) / 21) base 12
[493] ['14', '1B', '2B', '39'] -> ((2B + 39) / 14) + 1B base 12
[494] ['14', '1B', '30', '32'] -> ((14 * 32) + 30) / 1B base 12
[495] ['14', '1B', '30', '38'] -> ((30 + 38) / 14) + 1B base 12
[496] ['14', '1B', '31', '37'] -> ((31 + 37) / 14) + 1B base 12
[497] ['14', '1B', '33', '35'] -> ((33 + 35) / 14) + 1B base 12
[498] ['14', '1B', '34', '34'] -> ((34 + 34) / 14) + 1B base 12
[499] ['14', '1B', '34', '40'] -> ((1B * 40) + 14) / 34 base 12
[500] ['14', '1B', '37', '38'] -> ((14 * 37) - 38) / 1B base 12
[501] ['14', '20', '20', '34'] -> ((20 + 34) / 14) + 20 base 12
[502] ['14', '20', '21', '33'] -> ((21 + 33) / 14) + 20 base 12
[503] ['1', '21', '2B', '39'] -> ((39 / 21) - 1) * 2B base 12
[504] ['14', '20', '22', '27'] -> ((20 * 27) - 14) / 22 base 12
[505] ['14', '20', '22', '38'] -> ((14 * 38) + 20) / 22 base 12
[506] ['14', '20', '22', '3B'] -> ((14 * 3B) - 20) / 22 base 12
[507] ['14', '20', '23', '31'] -> ((23 + 31) / 14) + 20 base 12
[508] ['14', '20', '25', '2B'] -> ((25 + 2B) / 14) + 20 base 12
[509] ['14', '20', '2A', '33'] -> ((20 * 33) + 14) / 2A base 12
[510] ['14', '20', '32', '39'] -> ((20 * 39) - 14) / 32 base 12
[511] ['14', '20', '33', '40'] -> ((14 * 33) + 40) / 20 base 12
[512] ['14', '20', '39', '40'] -> ((14 * 39) - 40) / 20 base 12
[513] ['14', '21', '22', '2A'] -> ((14 + 2A) / 21) + 22 base 12
[514] ['1', '21', '2B', '40'] -> 40 / ((21 / 2B) + 1) base 12
[515] ['14', '21', '24', '28'] -> ((21 * 28) - 14) / 24 base 12
[516] ['14', '21', '25', '30'] -> ((25 - 21) * 14) - 30 base 12
[517] ['14', '21', '26', '2A'] -> 26 - ((14 + 2A) / 21) base 12
[518] ['14', '21', '30', '3A'] -> ((14 * 3A) - 30) / 21 base 12
[519] ['14', '21', '35', '38'] -> ((14 * 35) + 38) / 21 base 12
[520] ['14', '22', '22', '30'] -> ((14 + 30) / 22) + 22 base 12
[521] ['14', '22', '23', '32'] -> ((14 + 32) / 23) + 22 base 12
[522] ['14', '22', '26', '3B'] -> (22 * 26) - (14 * 3B) base 12
[523] ['14', '22', '27', '2A'] -> ((22 * 2A) - 14) / 27 base 12
[524] ['14', '22', '27', '3A'] -> ((14 + 3A) / 27) + 22 base 12
[525] ['1', '21', '36', '3B'] -> ((21 * 3B) + 1) / 36 base 12
[526] ['14', '22', '34', '37'] -> ((14 * 37) + 34) / 22 base 12
[527] ['14', '22', '38', '40'] -> ((22 * 40) - 14) / 38 base 12
[528] ['14', '23', '25', '34'] -> (14 + 34) / (25 - 23) base 12
[529] ['14', '23', '26', '32'] -> 26 - ((14 + 32) / 23) base 12
[530] ['14', '23', '27', '30'] -> ((27 - 23) * 14) - 30 base 12
[531] ['14', '23', '28', '31'] -> 28 - ((23 + 31) / 14) base 12
[532] ['14', '23', '30', '39'] -> ((14 * 39) + 30) / 23 base 12
[533] ['14', '23', '32', '34'] -> ((23 * 34) - 14) / 32 base 12
[534] ['14', '23', '37', '38'] -> ((23 * 38) + 14) / 37 base 12
[535] ['14', '24', '3A', '40'] -> ((14 * 3A) + 40) / 24 base 12
[536] ['1', '23', '30', '40'] -> ((40 / 23) - 1) * 30 base 12
[537] ['14', '25', '27', '34'] -> (14 + 34) / (27 - 25) base 12
[538] ['14', '25', '28', '2B'] -> 28 - ((25 + 2B) / 14) base 12
[539] ['14', '25', '29', '30'] -> ((29 - 25) * 14) - 30 base 12
[540] ['14', '25', '34', '36'] -> ((25 * 34) + 14) / 36 base 12
[541] ['14', '25', '38', '39'] -> ((25 * 38) - 14) / 39 base 12
[542] ['14', '26', '27', '3A'] -> 26 - ((14 + 3A) / 27) base 12
[543] ['14', '26', '28', '40'] -> 26 - ((14 + 40) / 28) base 12
[544] ['14', '26', '2A', '31'] -> ((26 * 2A) + 14) / 31 base 12
[545] ['14', '27', '28', '29'] -> 28 - ((27 + 29) / 14) base 12
[546] ['14', '27', '29', '34'] -> (14 + 34) / (29 - 27) base 12
[547] ['1', '23', '30', '41'] -> 41 / ((23 / 30) + 1) base 12
[548] ['14', '27', '29', '41'] -> 29 - ((27 + 41) / 14) base 12
[549] ['14', '27', '2B', '30'] -> ((2B - 27) * 14) - 30 base 12
[550] ['14', '28', '28', '28'] -> 28 - ((28 + 28) / 14) base 12
[551] ['14', '28', '29', '40'] -> 29 - ((28 + 40) / 14) base 12
[552] ['14', '28', '30', '30'] -> ((30 - 28) * 14) - 30 base 12
[553] ['14', '28', '32', '38'] -> ((28 * 32) + 14) / 38 base 12
[554] ['14', '28', '33', '38'] -> ((28 * 33) - 14) / 38 base 12
[555] ['14', '29', '29', '3B'] -> 29 - ((29 + 3B) / 14) base 12
[556] ['14', '29', '2A', '3A'] -> 29 - ((2A + 3A) / 14) base 12
[557] ['14', '29', '2B', '34'] -> (14 + 34) / (2B - 29) base 12
[558] ['1', '1', '22', '23'] -> ((1 + 1) * 23) - 22 base 12
[559] ['1', '23', '36', '39'] -> ((39 / 23) - 1) * 36 base 12
[560] ['14', '29', '2B', '39'] -> 29 - ((2B + 39) / 14) base 12
[561] ['14', '29', '30', '31'] -> ((31 - 29) * 14) - 30 base 12
[562] ['14', '29', '30', '37'] -> ((29 * 30) + 14) / 37 base 12
[563] ['14', '29', '30', '38'] -> 29 - ((30 + 38) / 14) base 12
[564] ['14', '29', '31', '37'] -> 29 - ((31 + 37) / 14) base 12
[565] ['14', '29', '33', '35'] -> 29 - ((33 + 35) / 14) base 12
[566] ['14', '29', '34', '34'] -> 29 - ((34 + 34) / 14) base 12
[567] ['14', '2A', '30', '32'] -> ((32 - 2A) * 14) - 30 base 12
[568] ['14', '2A', '34', '40'] -> ((2A * 34) - 14) / 40 base 12
[569] ['14', '2A', '3B', '41'] -> 2A - ((3B + 41) / 14) base 12
[570] ['1', '23', '36', '3A'] -> 3A / ((23 / 36) + 1) base 12
[571] ['14', '2A', '40', '40'] -> 2A - ((40 + 40) / 14) base 12
[572] ['14', '2B', '30', '33'] -> ((33 - 2B) * 14) - 30 base 12
[573] ['14', '2B', '31', '34'] -> (14 + 34) / (31 - 2B) base 12
[574] ['14', '30', '30', '34'] -> ((34 - 30) * 14) - 30 base 12
[575] ['14', '30', '31', '35'] -> ((35 - 31) * 14) - 30 base 12
[576] ['14', '30', '31', '3B'] -> ((30 * 31) - 14) / 3B base 12
[577] ['14', '30', '33', '37'] -> ((37 - 33) * 14) - 30 base 12
[578] ['14', '30', '34', '38'] -> ((38 - 34) * 14) - 30 base 12
[579] ['14', '30', '35', '39'] -> ((39 - 35) * 14) - 30 base 12
[580] ['14', '30', '36', '3A'] -> ((3A - 36) * 14) - 30 base 12
[581] ['1', '26', '34', '41'] -> 41 / ((26 / 34) + 1) base 12
[582] ['14', '30', '37', '3B'] -> ((3B - 37) * 14) - 30 base 12
[583] ['14', '30', '38', '40'] -> ((40 - 38) * 14) - 30 base 12
[584] ['14', '30', '39', '41'] -> ((41 - 39) * 14) - 30 base 12
[585] ['14', '31', '33', '34'] -> (14 + 34) / (33 - 31) base 12
[586] ['14', '32', '34', '34'] -> (14 + 34) / (34 - 32) base 12
[587] ['14', '33', '34', '35'] -> (14 + 34) / (35 - 33) base 12
[588] ['14', '34', '34', '36'] -> (14 + 34) / (36 - 34) base 12
[589] ['14', '34', '37', '39'] -> (14 + 34) / (39 - 37) base 12
[590] ['14', '34', '38', '3A'] -> (14 + 34) / (3A - 38) base 12
[591] ['14', '34', '39', '3B'] -> (14 + 34) / (3B - 39) base 12
[592] ['1', '26', '36', '40'] -> 40 / ((26 / 36) + 1) base 12
[593] ['14', '34', '3A', '40'] -> (14 + 34) / (40 - 3A) base 12
[594] ['14', '34', '3B', '41'] -> (14 + 34) / (41 - 3B) base 12
[595] ['15', '15', '15', '22'] -> ((15 + 15) / 15) + 22 base 12
[596] ['15', '15', '15', '23'] -> ((15 * 23) + 15) / 15 base 12
[597] ['15', '15', '15', '25'] -> ((15 * 25) - 15) / 15 base 12
[598] ['15', '15', '15', '26'] -> 26 - ((15 + 15) / 15) base 12
[599] ['15', '15', '17', '33'] -> (15 + 33) / (17 - 15) base 12
[600] ['15', '15', '18', '1B'] -> ((18 - 15) * 15) - 1B base 12
[601] ['15', '15', '19', '34'] -> ((19 - 15) * 15) - 34 base 12
[602] ['15', '15', '21', '2A'] -> ((15 + 2A) / 15) + 21 base 12
[603] ['1', '29', '33', '3A'] -> ((29 * 33) + 1) / 3A base 12
[604] ['15', '15', '22', '2A'] -> ((15 * 22) + 2A) / 15 base 12
[605] ['15', '15', '26', '2A'] -> ((15 * 26) - 2A) / 15 base 12
[606] ['15', '16', '17', '1B'] -> ((17 - 15) * 1B) - 16 base 12
[607] ['15', '16', '17', '26'] -> 26 - ((15 + 17) / 16) base 12
[608] ['15', '16', '17', '32'] -> (16 + 32) / (17 - 15) base 12
[609] ['15', '16', '18', '22'] -> ((18 - 15) * 16) - 22 base 12
[610] ['15', '16', '18', '33'] -> (15 + 33) / (18 - 16) base 12
[611] ['15', '16', '19', '1B'] -> ((19 - 16) * 15) - 1B base 12
[612] ['15', '16', '19', '38'] -> ((19 - 15) * 16) - 38 base 12
[613] ['15', '16', '1A', '34'] -> ((1A - 16) * 15) - 34 base 12
[614] ['1', '2B', '40', '41'] -> 40 / ((2B / 41) + 1) base 12
[615] ['15', '16', '1B', '22'] -> (15 * 22) - (16 * 1B) base 12
[616] ['15', '16', '20', '38'] -> ((16 * 20) + 38) / 15 base 12
[617] ['15', '16', '21', '22'] -> ((16 * 21) + 22) / 15 base 12
[618] ['15', '16', '21', '29'] -> ((16 + 29) / 15) + 21 base 12
[619] ['15', '16', '21', '31'] -> ((15 + 31) / 16) + 21 base 12
[620] ['15', '16', '23', '39'] -> ((15 * 23) + 39) / 16 base 12
[621] ['15', '16', '25', '3A'] -> ((16 * 25) - 3A) / 15 base 12
[622] ['15', '16', '27', '29'] -> 27 - ((16 + 29) / 15) base 12
[623] ['15', '16', '27', '31'] -> 27 - ((15 + 31) / 16) base 12
[624] ['15', '16', '34', '38'] -> (15 * 38) - (16 * 34) base 12
[625] ['1', '30', '40', '41'] -> 41 / ((30 / 40) + 1) base 12
[626] ['15', '16', '39', '3A'] -> (16 * 39) - (15 * 3A) base 12
[627] ['15', '17', '17', '31'] -> (17 + 31) / (17 - 15) base 12
[628] ['15', '17', '18', '25'] -> ((18 - 15) * 17) - 25 base 12
[629] ['15', '17', '18', '30'] -> (18 + 30) / (17 - 15) base 12
[630] ['15', '17', '19', '26'] -> 26 - ((15 + 19) / 17) base 12
[631] ['15', '17', '19', '33'] -> (15 + 33) / (19 - 17) base 12
[632] ['15', '17', '1A', '1B'] -> ((1A - 17) * 15) - 1B base 12
[633] ['15', '17', '1A', '21'] -> ((17 - 15) * 21) - 1A base 12
[634] ['15', '17', '1A', '2A'] -> (1A + 2A) / (17 - 15) base 12
[635] ['15', '17', '1B', '34'] -> ((1B - 17) * 15) - 34 base 12
[636] ['2', '2', '2', '6'] -> ((2 * 6) + 2) * 2 base 12
[637] ['15', '17', '20', '22'] -> ((17 - 15) * 22) - 20 base 12
[638] ['15', '17', '20', '41'] -> ((17 + 41) / 15) + 20 base 12
[639] ['15', '17', '21', '27'] -> (21 + 27) / (17 - 15) base 12
[640] ['15', '17', '21', '28'] -> ((17 + 28) / 15) + 21 base 12
[641] ['15', '17', '21', '34'] -> ((15 + 34) / 17) + 21 base 12
[642] ['15', '17', '22', '23'] -> ((17 - 15) * 23) - 22 base 12
[643] ['15', '17', '22', '26'] -> (22 + 26) / (17 - 15) base 12
[644] ['15', '17', '23', '25'] -> (23 + 25) / (17 - 15) base 12
[645] ['15', '17', '24', '39'] -> ((15 * 39) + 17) / 24 base 12
[646] ['15', '17', '25', '26'] -> ((17 - 15) * 25) - 26 base 12
[647] ['2', '2', '2', '8'] -> ((2 * 8) - 2) * 2 base 12
[648] ['15', '17', '25', '29'] -> ((15 * 29) - 25) / 17 base 12
[649] ['15', '17', '25', '33'] -> ((15 * 25) + 33) / 17 base 12
[650] ['15', '17', '26', '28'] -> ((17 - 15) * 26) - 28 base 12
[651] ['15', '17', '27', '28'] -> 27 - ((17 + 28) / 15) base 12
[652] ['15', '17', '27', '2A'] -> ((17 - 15) * 27) - 2A base 12
[653] ['15', '17', '27', '34'] -> 27 - ((15 + 34) / 17) base 12
[654] ['15', '17', '28', '30'] -> ((17 - 15) * 28) - 30 base 12
[655] ['15', '17', '28', '41'] -> 28 - ((17 + 41) / 15) base 12
[656] ['15', '17', '29', '32'] -> ((17 - 15) * 29) - 32 base 12
[657] ['15', '17', '2A', '34'] -> ((17 - 15) * 2A) - 34 base 12
[658] ['2', '2', '2', 'B'] -> ((2 + B) * 2) + 2 base 12
[659] ['15', '17', '2A', '3A'] -> ((15 * 2A) - 3A) / 17 base 12
[660] ['15', '17', '2B', '36'] -> ((17 - 15) * 2B) - 36 base 12
[661] ['15', '17', '31', '37'] -> (15 * 37) - (17 * 31) base 12
[662] ['15', '17', '31', '3A'] -> ((17 - 15) * 31) - 3A base 12
[663] ['15', '17', '32', '40'] -> ((17 - 15) * 32) - 40 base 12
[664] ['15', '18', '18', '28'] -> ((18 - 15) * 18) - 28 base 12
[665] ['15', '18', '1A', '30'] -> ((18 * 1A) + 30) / 15 base 12
[666] ['15', '18', '1A', '32'] -> ((18 - 15) * 1A) - 32 base 12
[667] ['15', '18', '1A', '33'] -> (15 + 33) / (1A - 18) base 12
[668] ['15', '18', '1B', '1B'] -> ((1B - 18) * 15) - 1B base 12
[669] ['1', '1', '22', '26'] -> (22 + 26) / (1 + 1) base 12
[670] ['2', '2', '2', '15'] -> ((15 - 2) * 2) - 2 base 12
[671] ['15', '18', '1B', '22'] -> ((15 + 1B) / 18) + 22 base 12
[672] ['15', '18', '1B', '26'] -> 26 - ((15 + 1B) / 18) base 12
[673] ['15', '18', '1B', '35'] -> ((18 - 15) * 1B) - 35 base 12
[674] ['15', '18', '20', '21'] -> ((18 * 21) - 20) / 15 base 12
[675] ['15', '18', '20', '34'] -> ((20 - 18) * 15) - 34 base 12
[676] ['15', '18', '20', '40'] -> ((18 + 40) / 15) + 20 base 12
[677] ['15', '18', '21', '27'] -> ((18 + 27) / 15) + 21 base 12
[678] ['15', '18', '21', '37'] -> ((15 + 37) / 18) + 21 base 12
[679] ['15', '18', '21', '3B'] -> ((18 - 15) * 21) - 3B base 12
[680] ['15', '18', '27', '27'] -> 27 - ((18 + 27) / 15) base 12
[681] ['2', '2', '2', '20'] -> ((20 / 2) + 2) * 2 base 12
[682] ['15', '18', '27', '29'] -> ((15 * 27) + 29) / 18 base 12
[683] ['15', '18', '27', '37'] -> 27 - ((15 + 37) / 18) base 12
[684] ['15', '18', '28', '30'] -> (18 * 28) - (15 * 30) base 12
[685] ['15', '18', '28', '40'] -> 28 - ((18 + 40) / 15) base 12
[686] ['15', '18', '2B', '2B'] -> ((15 * 2B) - 2B) / 18 base 12
[687] ['15', '18', '2B', '41'] -> (2B + 41) / (18 - 15) base 12
[688] ['15', '18', '30', '38'] -> (15 * 38) - (18 * 30) base 12
[689] ['15', '18', '30', '40'] -> (30 + 40) / (18 - 15) base 12
[690] ['15', '18', '31', '3B'] -> (31 + 3B) / (18 - 15) base 12
[691] ['15', '18', '32', '3A'] -> (32 + 3A) / (18 - 15) base 12
[692] ['2', '2', '2', '28'] -> ((28 / 2) - 2) * 2 base 12
[693] ['15', '18', '33', '39'] -> (33 + 39) / (18 - 15) base 12
[694] ['15', '18', '34', '38'] -> (34 + 38) / (18 - 15) base 12
[695] ['15', '18', '35', '37'] -> (35 + 37) / (18 - 15) base 12
[696] ['15', '19', '19', '2B'] -> ((19 * 19) + 2B) / 15 base 12
[697] ['15', '19', '1B', '20'] -> ((20 - 19) * 15) - 1B base 12
[698] ['15', '19', '1B', '33'] -> (15 + 33) / (1B - 19) base 12
[699] ['15', '19', '20', '30'] -> ((15 * 30) - 20) / 19 base 12
[700] ['15', '19', '20', '3B'] -> ((19 + 3B) / 15) + 20 base 12
[701] ['15', '19', '21', '22'] -> ((15 + 21) / 19) + 22 base 12
[702] ['15', '19', '21', '34'] -> ((21 - 19) * 15) - 34 base 12
[703] ['2', '2', '3', '6'] -> ((2 + 3) * 6) - 2 base 12
[704] ['15', '19', '21', '3A'] -> ((15 + 3A) / 19) + 21 base 12
